,TSTOT.PrezzoScandi,TSTOT.ConsumiScandi,TSTOT.GradiScandi,TSTOT.ConsumipercScandi,TSTOT.PrezzopercScandi,TSTOT.BankHolidayScandi,TSTOT.EndYearScandi,TSTOT.DayOfWeekScandi,TSTOT.DayOffScandi,lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica
82,30.57,40089.1,8.0,9.98984855136084,6.55280585569885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
83,25.24,32882.4,5.0,5.47208786133101,2.6016260162601497,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84,23.61,29522.2,5.0,6.187706595592389,12.268188302425099,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
85,32.22,41369.9,1.0,8.45602499973784,12.6179657462426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86,29.21,39591.3,8.0,9.48073711106441,6.87888766922796,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87,29.04,40070.8,8.0,10.0181209159299,6.02409638554216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
88,27.39,39465.2,5.0,9.78046799372448,9.64771817453963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
89,29.04,40563.6,2.0,9.32258890431079,11.993829541072099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
90,21.98,31460.9,0.0,2.65940957844279,11.914460285132401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91,24.03,30987.4,-1.0,1.2289619485678502,4.75152571926765,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92,29.96,41622.8,-1.0,7.7492991071544095,4.791885274571531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
93,39.2,44011.4,-3.0,7.64918391257238,21.3622291021672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
94,33.4,43627.5,0.0,6.50283055485711,3.46964064436183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
95,32.35,40659.0,1.0,5.25348437467642,7.833333333333339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
96,28.25,34671.5,2.0,4.051438260582509,1.36347326874775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
97,27.93,34469.2,-1.0,4.29189094330831,2.4954128440367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98,28.57,32394.2,-2.0,-1.65754913449219,-5.11457987379608,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
99,23.61,31601.2,2.0,2.9318167752947004,3.59806932865292,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
100,31.71,40097.7,5.0,10.999551547162302,10.257301808066801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
101,34.95,40575.2,5.0,9.23344478724148,9.458189790166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
102,34.9,40202.8,5.0,9.896562281315608,8.21705426356589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
103,38.94,40233.4,4.0,8.77507928311305,17.643504531721998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
104,31.83,33975.1,0.0,4.14685659809394,-0.90286425902864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105,30.77,30950.1,0.0,5.48521337255075,3.3243787777031497,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106,44.72,40578.9,2.0,6.25252022727868,18.4949655537891,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
107,54.97,40358.8,1.0,7.85067208252052,37.013958125623105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
108,51.99,40641.8,0.0,7.761736202256429,25.519072911636897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
109,41.85,39980.1,4.0,7.92976753854336,15.067363211438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
110,41.26,39429.0,2.0,7.520636141266559,17.7511415525114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111,31.55,32754.7,2.0,6.877345254021599,1.4143362262938002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
112,31.13,30268.7,5.0,7.3784623680327,2.40131578947369,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
113,39.5,38639.3,5.0,7.62106893276626,12.9539605376037,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
114,39.47,38443.1,6.0,9.48519904535694,18.599759615384603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
115,41.52,37953.9,7.0,8.64272097004117,18.055160648279802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
116,39.77,38216.2,7.0,10.372971817725,19.2861427714457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
117,34.97,37508.7,10.0,9.393082127858131,9.486537257357538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
118,28.79,30114.6,10.0,7.63094408406154,1.48043708142403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
119,19.32,26762.1,8.0,3.47839536007733,5.17147523135547,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
120,32.49,35687.4,5.0,10.4438811984142,9.72644376899697,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
121,21.35,27350.8,7.0,4.90689066605297,3.5402521823472406,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
122,33.2,37411.2,8.0,10.886769300081198,13.5042735042735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
123,33.81,37010.2,8.0,9.93477021054132,9.84405458089669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
124,35.15,37138.7,6.0,9.292867463781109,11.3046231792274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
