"","Prezzi","Consumi","Consumiperc","Prezzoperc","Gradi"
"32359",244.72,17807,-1.2987012987013,-1.3353280141844,11
"32360",273.58,17806,11.7930696305982,-0.00561576907957545,10
"32361",322.09,19056,17.731559324512,7.02010558238796,8
"32362",217.69,20020,-32.4133006302586,5.05877413937867,7
"32363",155.55,18689,-28.5451789241582,-6.64835164835165,7
"32364",154.03,17097,-0.977177756348448,-8.51837979560169,6
"32365",140.01,15808,-9.10212296305915,-7.53933438614962,10
"32366",121.02,14826,-13.5633169059353,-6.21204453441296,5
"32367",138.89,14241,14.7661543546521,-3.94577094293808,5
"32368",121.02,13886,-12.8662970696234,-2.49280247173654,4
"32369",121.02,13753,0,-0.957799222238226,4
"32370",120.92,13749,-0.0826309700875841,-0.0290845633679924,4
"32371",121.02,13730,0.0826993053258306,-0.138191868499527,3
"32372",138.89,14047,14.7661543546521,2.3088128186453,3
"32373",153.85,15265,10.7711138310894,8.67089058161885,4
"32374",178.85,16467,16.249593760156,7.87422207664592,5
"32375",182.85,17273,2.23651104277327,4.89463776036922,6
"32376",185.6,17528,1.50396499863276,1.47629247959243,7
"32377",189.56,17576,2.13362068965518,0.273847558192606,9
"32378",178.85,17396,-5.64992614475628,-1.02412380518889,11
"32379",153.85,17243,-13.978194017333,-0.879512531616464,11
"32380",178.65,16747,16.1195970100748,-2.87652960621702,12
"32381",178.85,16402,0.111950741673657,-2.06007046038096,13
"32382",178.75,15996,-0.0559127760693287,-2.47530788928179,12
"32383",178.55,15999,-0.111888111888106,0.018754688672168,12
"32384",182.82,16165,2.3914869784374,1.03756484780299,10
"32385",178.55,17222,-2.33563067498085,6.53881843489019,8
"32386",153.85,17892,-13.8336600392047,3.8903727790036,7
"32387",146.81,16813,-4.57588560285992,-6.03062821372681,6
"32388",138.89,15615,-5.39472787957225,-7.12543864866472,6
"32389",121.02,14478,-12.8662970696234,-7.28146013448607,10
"32390",120.92,13391,-0.0826309700875841,-7.50794308606161,4
"32391",93.2,12696,-22.9242474363215,-5.19005302068553,2
"32392",121.02,12352,29.8497854077253,-2.70951480781348,2
"32393",121.02,12229,0,-0.995790155440414,2
"32394",120.92,12213,-0.0826309700875841,-0.130836536102707,1
"32395",120.92,12115,0,-0.802423646933595,1
"32396",139.78,12069,15.5970889844525,-0.379694593479158,2
"32397",153.15,12849,9.56503076262699,6.46283867760378,3
"32398",157.56,13756,2.87952987267385,7.05891509066853,5
"32399",168.91,14682,7.2036049758822,6.73160802558883,6
"32400",166.68,15129,-1.32022970812858,3.04454434000817,7
"32401",166.68,15224,0,0.627933108599379,8
"32402",153.91,15202,-7.66138708903288,-0.144508670520231,9
"32403",139.78,15102,-9.18069001364434,-0.657808183133798,9
"32404",153.15,14763,9.56503076262699,-2.24473579658323,9
"32405",153.15,14399,0,-2.4656235182551,9
"32406",153.15,14218,0,-1.25703173831516,10
"32407",153.15,14242,0,0.168800112533408,10
"32408",166.68,14509,8.83447600391773,1.87473669428451,9
"32409",169.1,15802,1.45188384929205,8.91170997312013,7
"32410",165.89,16738,-1.8982850384388,5.92330084799393,6
"32411",146.85,15987,-11.477485080475,-4.48679651093321,4
"32412",152.07,14922,3.55464759959142,-6.6616626008632,3
"32413",153.14,13824,0.703623331360553,-7.35826296743064,10
"32414",155.88,13030,1.78921248530757,-5.74363425925926,1
"32415",153.14,12673,-1.75776238131897,-2.73983115886416,1
"32416",154.89,12459,1.14274520047016,-1.68862936952576,1
"32417",153.14,12452,-1.12983407579573,-0.0561842844530059,1
"32418",150.7,12804,-1.5933133080841,2.82685512367491,1
"32419",173,13493,14.7976111479761,5.38113089659481,2
"32420",218.21,15586,26.1329479768786,15.5117468316905,4
"32421",190.89,17619,-12.5200494936071,13.0437572180162,7
"32422",224.9,18626,17.8165435591178,5.71542085248879,9
"32423",405.86,18982,80.4624277456647,1.91130677547514,13
"32424",444.29,18950,9.4687823387375,-0.168580760720683,15
"32425",216.08,19170,-51.3650993720318,1.16094986807388,16
"32426",178.36,19150,-17.4564975934839,-0.104329681794471,17
"32427",218.21,19071,22.3424534649024,-0.412532637075718,17
"32428",206.28,18722,-5.46721048531232,-1.83000367049447,17
"32429",218.21,18491,5.78340120224937,-1.23384253819036,18
"32430",218.21,18212,0,-1.50884213941918,17
"32431",205.88,17988,-5.65052014114844,-1.22995826927301,17
"32432",215.88,17917,4.85719836798135,-0.394707582833,16
"32433",230,19061,6.54067074300538,6.38499748841882,15
"32434",218.21,20028,-5.12608695652174,5.07318608677404,14
"32435",156.18,18588,-28.4267448787865,-7.18993409227082,14
"32436",155.88,17001,-0.192086054552447,-8.53776630083925,14
"32437",153.88,15599,-1.28303823453939,-8.246573730957,10
"32438",153.88,14632,0,-6.19911532790564,13
"32439",153.88,14113,0,-3.54702022963368,12
"32440",153.88,13870,0,-1.72181676468504,9
"32441",153.88,13832,0,-0.273972602739726,7
"32442",153.98,14011,0.0649857031453043,1.2941006362059,7
"32443",153.88,14562,-0.0649434991557308,3.93262436656912,8
"32444",218.24,16119,41.8247985443203,10.6922126081582,9
"32445",218.21,17975,-0.013746334310851,11.5143619331224,11
"32446",220.18,18894,0.902800054992896,5.11265646731572,15
"32447",220.18,19056,0,0.857415052397587,18
"32448",218.21,18947,-0.894722499772913,-0.571998320738875,20
"32449",211.28,19212,-3.1758397873608,1.39863830685597,21
"32450",211.08,19321,-0.094661113214686,0.567353737247554,21
"32451",220.18,19209,4.31116164487398,-0.579680140779463,22
"32452",256.52,18784,16.5046779907348,-2.21250455515644,23
"32453",224.9,18626,-12.326524247622,-0.84114139693356,23
"32454",224.9,18412,0,-1.14893160098787,23
"32455",224.9,18295,0,-0.635455137953509,10
"32456",218.21,18352,-2.97465540240107,0.311560535665482,17
"32457",221.08,19409,1.31524678062417,5.75959023539669,15
"32458",218.21,20218,-1.29817260720102,4.1681694059457,15
"32459",153.88,18926,-29.4807753998442,-6.3903452369176,14
"32460",153.88,17199,0,-9.12501320934165,13
"32461",149.63,15779,-2.76189238367559,-8.25629397057969,10
"32462",146.55,14622,-2.05841074650804,-7.33253057861715,11
"32463",152.85,14015,4.29887410440122,-4.15127889481603,9
"32464",152.99,13815,0.0915930650965095,-1.42704245451302,9
"32465",152.85,13829,-0.0915092489705306,0.101339124140427,9
"32466",148.55,14129,-2.81321557082106,2.16935425554993,9
"32467",152.99,14623,2.98889262874453,3.49635501450917,8
"32468",187.09,16259,22.2890384992483,11.1878547493674,8
"32469",220.18,18136,17.6866748623657,11.5443754228427,8
"32470",201.39,19043,-8.53392678717414,5.00110277900309,6
"32471",218.21,19362,8.35195392025424,1.67515622538466,7
"32472",218.21,19381,0,0.0981303584340461,8
"32473",218.24,19626,0.0137482241877096,1.26412465817037,8
"32474",220.18,19658,0.888929618768327,0.163049016610619,8
"32475",220.18,19569,0,-0.45274188625496,9
"32476",187.29,19480,-14.9377781814879,-0.454800960703153,9
"32477",187.09,19101,-0.106786267286021,-1.94558521560575,9
"32478",187.29,18804,0.106900422256662,-1.55489241400974,9
"32479",187.29,18543,0,-1.38800255264837,10
"32480",220.21,18440,17.5770195952801,-0.555465674378472,9
"32481",218.21,19358,-0.908223968030516,4.97830802603037,9
"32482",220.18,20320,0.902800054992896,4.96952164479802,7
"32483",152.85,18990,-30.5795258424925,-6.54527559055118,7
"32484",146.55,17365,-4.12168792934248,-8.55713533438652,6
"32485",121.6,15937,-17.0249061753668,-8.22343794989922,10
"32486",90.3,14907,-25.7401315789474,-6.46294785718768,6
"32487",121.5,14306,34.5514950166113,-4.03166297712484,5
"32488",121.6,13963,0.0823045267489665,-2.39759541451139,5
"32489",140.89,13947,15.8634868421053,-0.114588555468023,5
"32490",147.42,14184,4.63482149194407,1.69929016992902,5
"32491",153.53,14615,4.14462081128749,3.03863508178229,5
"32492",200.53,16368,30.6129095290823,11.9945261717414,5
"32493",219.42,18172,9.42003690220914,11.0215053763441,6
"32494",220.63,19226,0.551453832832015,5.80013207131851,7
"32495",220.53,19584,-0.0453247518469811,1.86206179132425,7
"32496",220.93,19595,0.181381217974881,0.0561683006535948,8
"32497",221.4,19832,0.212737066039016,1.2094922174024,8
"32498",210.93,19822,-4.7289972899729,-0.0504235578862445,8
"32499",210.73,19843,-0.0948181861281075,0.105942891736454,8
"32500",221.4,19473,5.06335120770655,-1.8646374036184,8
"32501",210.93,19149,-4.7289972899729,-1.66384224310584,9
"32502",182.91,18798,-13.2840278765467,-1.83299389002037,10
"32503",154.35,18542,-15.6142365097589,-1.36184700500053,9
"32504",219.42,18469,42.1574344023324,-0.393700787401575,8
"32505",195.67,19334,-10.823990520463,4.68352374248741,7
"32506",186.89,20279,-4.48714672663157,4.88776249094859,6
"32507",153.53,19068,-17.8500722350045,-5.97169485674836,5
"32508",145,17480,-5.55591741027812,-8.32808894482903,4
"32509",139.89,16137,-3.52413793103449,-7.68306636155606,10
"32510",121.11,15081,-13.4248337979841,-6.5439672801636,4
"32511",139.89,14479,15.5065642804062,-3.99177773357204,3
"32512",140.89,14173,0.714847380084352,-2.11340562193522,2
"32513",146.91,14187,4.27283696500817,0.0987793692231708,2
"32514",146.91,14366,0,1.2617184746599,2
"32515",153.53,14701,4.50616023415697,2.33189475149659,2
"32516",200.9,16225,30.8539047743112,10.3666417250527,2
"32517",697.96,18055,247.41662518666,11.2788906009245,5
"32518",683.54,19112,-2.06602097541407,5.85433397950706,7
"32519",730.85,19369,6.92132135646781,1.34470489744663,7
"32520",717.01,19287,-1.89368543476774,-0.423356910527131,8
"32521",245.53,19353,-65.756405071059,0.342199408928294,9
"32522",230,19432,-6.32509265670183,0.408205446184054,9
"32523",225.63,19349,-1.9,-0.427130506381227,10
"32524",215.53,19055,-4.47635509462394,-1.5194583699416,10
"32525",191,18685,-11.3812462302232,-1.94174757281553,10
"32526",189.89,18452,-0.58115183246074,-1.24698956382125,11
"32527",182.91,18217,-3.67581231239138,-1.27357468025146,11
"32528",218.95,18067,19.7036794051719,-0.823406708019981,9
"32529",987.92,18947,351.208038364924,4.87075884208778,7
"32530",215.53,20044,-78.1834561502956,5.78983480234338,6
"32531",153.53,18857,-28.7662970352155,-5.92197166234285,6
"32532",146.91,17291,-4.31186087409627,-8.30460836824521,5
"32533",153.47,16006,4.46531890272956,-7.43161182117865,10
"32534",153.47,14981,0,-6.4038485567912,2
"32535",147.2,14241,-4.08548902065551,-4.93959014752019,2
"32536",142,13904,-3.53260869565217,-2.3664068534513,1
"32537",152.27,13807,7.23239436619719,-0.697640966628308,1
"32538",153.47,13843,0.788073816247448,0.260737307163033,0
"32539",138.71,13659,-9.61751482374405,-1.32919164920899,1
"32540",163.47,14195,17.8501910460673,3.92415257339483,1
"32541",175.67,15705,7.46314308435798,10.6375484325467,3
"32542",189.92,16911,8.11180053509421,7.67908309455587,6
"32543",189.92,17625,0,4.22210395600497,8
"32544",195.47,17820,2.92228306655434,1.1063829787234,9
"32545",189.92,17829,-2.83931038010949,0.0505050505050505,10
"32546",183.2,17707,-3.53833192923336,-0.684278422794324,10
"32547",180.47,17493,-1.49017467248908,-1.20856158581352,11
"32548",175.47,16993,-2.77054358065052,-2.8582861716115,11
"32549",175.47,16677,0,-1.85958924262932,11
"32550",175.47,16354,0,-1.93679918450561,11
"32551",154.23,16105,-12.1046332706446,-1.52256328726917,11
"32552",138.71,16195,-10.062893081761,0.55883266066439,10
"32553",167.63,17014,20.8492538389445,5.05711639394875,8
"32554",138.71,17998,-17.2522818111317,5.78347243446573,7
"32555",133.2,17025,-3.97231634345038,-5.40615623958218,6
"32556",121.38,15795,-8.87387387387387,-7.22466960352423,5
"32557",135.91,14531,11.9706706211897,-8.00253244697689,10
"32558",122.01,13521,-10.2273563387536,-6.95065721560801,4
"32559",122.11,12884,0.0819604950413854,-4.71119000073959,4
"32560",93.2,12418,-23.6753746621898,-3.61688916485563,3
"32561",93.4,12305,0.214592274678115,-0.90996939925914,3
"32562",93,12288,-0.428265524625274,-0.138155221454693,2
"32563",93.2,11971,0.215053763440863,-2.57975260416667,2
"32564",147.96,12112,58.755364806867,1.17784646228385,3
"32565",155.62,13023,5.17707488510408,7.52146631439894,5
"32566",175.47,13902,12.7554298933299,6.74959686708132,7
"32567",175.47,14782,0,6.33002445691267,10
"32568",175.47,15249,0,3.15924773373021,12
"32569",170.91,15306,-2.59873482646606,0.373795002951013,13
"32570",162.89,15413,-4.69252823123282,0.699072259244741,13
"32571",155.62,15487,-4.46313463073239,0.480114189320703,14
"32572",155.62,15240,0,-1.59488603344741,13
"32573",155.62,14863,0,-2.4737532808399,12
"32574",154.29,14756,-0.854645932399443,-0.719908497611519,12
"32575",155.62,14631,0.862013092228928,-0.847113038763893,12
"32576",155.62,14935,0,2.07778005604538,12
"32577",175.67,15886,12.8839480786531,6.36759290257784,10
"32578",138.71,16910,-21.0394489668128,6.44592723152461,9
"32579",138.71,16249,0,-3.90892962743938,9
"32580",151.01,15377,8.86742123855525,-5.3664840913287,8
"32581",91.3,14233,-39.5404277862393,-7.43968264290824,10
"32582",90.3,13242,-1.09529025191676,-6.9626923347151,6
"32583",93.4,12885,3.43300110741972,-2.69596737652923,6
"32584",148.73,12708,59.2398286937901,-1.37369033760186,5
"32585",153.77,12691,3.38869091642575,-0.133774000629525,5
"32586",151.77,13000,-1.30064381869025,2.43479631234733,6
"32587",153.77,13530,1.31778348817289,4.07692307692308,6
"32588",203.29,15853,32.2039409507706,17.1692535107169,7
"32589",220.72,18018,8.57395838457377,13.6567211253391,8
"32590",227.48,19129,3.06270387821674,6.16605616605617,8
"32591",227.48,19581,0,2.36290449056406,9
"32592",227.51,19649,0.0131879725690176,0.347275420050049,9
"32593",234,19933,2.85262186277527,1.44536617639575,9
"32594",275.11,20045,17.5683760683761,0.561882305724176,9
"32595",275.11,20020,0,-0.124719381391868,9
"32596",287.02,19635,4.3291774199411,-1.92307692307692,8
"32597",268.52,19343,-6.44554386453906,-1.48714031066972,9
"32598",230,19049,-14.3453001638612,-1.51992969032725,8
"32599",227.48,18744,-1.09565217391305,-1.60113391779096,7
"32600",227.48,18816,0,0.384122919334187,6
"32601",227.48,19563,0,3.97002551020408,6
"32602",220.72,20416,-2.97168981888517,4.3602719419312,6
"32603",155.09,19139,-29.7345052555274,-6.25489811912226,6
"32604",154.17,17579,-0.593203946095826,-8.15089607607503,6
"32605",145,16227,-5.94797950314587,-7.69099493714091,10
"32606",147.98,15113,2.0551724137931,-6.86510137425279,10
"32607",154.31,14499,4.27760508176782,-4.062727453186,5
"32608",147.98,14145,-4.10213207180352,-2.44154769294434,10
"32609",147.98,14164,0,0.134323082361258,5
"32610",145,14487,-2.01378564670901,2.28042925727196,5
"32611",154.31,14806,6.42068965517242,2.20197418375095,5
"32612",222.72,16618,44.3328364979587,12.2382817776577,5
"32613",227.48,18512,2.13721264367816,11.3972800577687,5
"32614",306.02,19486,34.5261121856866,5.26145203111495,5
"32615",230,19807,-24.8415136265603,1.64733654931746,6
"32616",309.65,19858,34.6304347826087,0.257484727621548,6
"32617",271.73,20133,-12.2460842887131,1.38483230939672,7
"32618",233,20150,-14.2531189047952,0.0844384840808623,7
"32619",222.72,20094,-4.41201716738197,-0.277915632754342,9
"32620",222.69,19658,-0.0134698275862074,-2.16980193092465,9
"32621",222.69,19456,0,-1.02757147217418,9
"32622",220.69,19233,-0.898109479545557,-1.14617598684211,8
"32623",220.69,19013,0,-1.14386731139188,8
"32624",220.69,18907,0,-0.557513280387104,7
"32625",556.39,19738,152.113824822149,4.39519754588248,6
"32626",220.69,20596,-60.3353762648502,4.34694497922789,6
"32627",161.18,19412,-26.9654266165209,-5.74868906583803,5
"32628",154.31,17731,-4.26231542374985,-8.6595920049454,6
"32629",148.23,16420,-3.94012053658221,-7.39383001522757,10
"32630",148.23,15330,0,-6.63824604141291,5
"32631",148.23,14641,0,-4.49445531637312,10
"32632",148.23,14338,0,-2.06953076975616,4
"32633",140.89,14317,-4.95176415030696,-0.146463941972381,4
"32634",140.01,14553,-0.624600752359994,1.6483900258434,4
"32635",160.9,14780,14.9203628312264,1.55981584553013,4
"32636",222.72,16615,38.4213797389683,12.4154262516915,4
"32637",333.49,18728,49.7350933908046,12.7174240144448,4
"32638",333.09,19750,-0.119943626495557,5.45706962836395,5
"32639",333.49,20002,0.120087663994726,1.27594936708861,5
"32640",666.44,19992,99.838076104231,-0.04999500049995,5
"32641",231,20219,-65.3382149930977,1.13545418167267,7
"32642",230.7,20209,-0.129870129870135,-0.0494584301894258,7
"32643",175.35,20191,-23.9921976592978,-0.0890692265822158,8
"32644",221,19861,26.0336469917308,-1.63439156059631,9
"32645",210.7,19479,-4.6606334841629,-1.92336740345401,8
"32646",205.7,19179,-2.37304224015187,-1.54012012937009,9
"32647",205.9,18844,0.0972289742343301,-1.74670212211273,9
"32648",309,18699,50.0728508984944,-0.76947569518149,8
"32649",699.62,19217,126.414239482201,2.77020161505963,7
"32650",182.89,20396,-73.8586661330437,6.1351927980434,6
"32651",170.7,19443,-6.66520859533053,-4.67248480094136,4
"32652",145,17887,-15.0556531927358,-8.00288021395875,4
"32653",152.11,16629,4.90344827586208,-7.03304075585621,10
"32654",148.54,15455,-2.3469857340083,-7.05995549942871,4
"32655",141.89,14745,-4.47690857681433,-4.59398252992559,4
"32656",141.89,14430,0,-2.13631739572737,3
"32657",141.89,14403,0,-0.187110187110187,2
"32658",140.01,14582,-1.32497004721967,1.24279663958897,1
"32659",160.7,14681,14.777515891722,0.678919215471129,1
"32660",205.7,16256,28.0024891101431,10.7281520332402,3
"32661",400,18204,94.4579484686437,11.9832677165354,5
"32662",588.28,19284,47.07,5.93276203032301,8
"32663",596.35,19679,1.3717957435235,2.04833022194565,9
"32664",641.11,19662,7.50565942818814,-0.0863865033792368,10
"32665",654.2,19931,2.04177130289654,1.36812124910996,11
"32666",500,19899,-23.5707734637726,-0.160553910992926,11
"32667",279.65,19849,-44.07,-0.251268907985326,12
"32668",288.73,19446,3.24691578759165,-2.0303289838279,12
"32669",253.47,19046,-12.2121012710837,-2.05697829887895,13
"32670",222.5,18752,-12.2184084901566,-1.54363120865274,13
"32671",200.9,18382,-9.70786516853932,-1.9731228668942,12
"32672",202.39,18212,0.741662518665993,-0.924817756500925,11
"32673",196.7,18829,-2.81140372548051,3.38787612563145,9
"32674",155.72,20239,-20.8337569903406,7.4884486696054,7
"32675",146.89,19385,-5.67043411250964,-4.21957606601117,6
"32676",148.54,17849,1.12328953638778,-7.92365230848594,4
"32677",142.89,16368,-3.80368924195503,-8.29738360692476,10
"32678",142.89,15110,0,-7.68572825024438,4
"32679",141.12,14372,-1.23871509552802,-4.88418266048974,5
"32680",142.89,14026,1.25425170068026,-2.40745894795436,4
"32681",142.89,13963,0,-0.449165834878084,2
"32682",123.77,14089,-13.3809223878508,0.902384874310678,3
"32683",123.77,14153,0,0.454255092625452,2
"32684",145,15424,17.1527833885433,8.9804281777715,4
"32685",205.5,17299,41.7241379310345,12.1563796680498,5
"32686",230.1,18529,11.970802919708,7.11023758598763,7
"32687",230,19124,-0.0434593654932613,3.21118247072157,10
"32688",638.58,19303,177.64347826087,0.935996653419787,12
"32689",670.65,19570,5.02208024053367,1.38320468320986,13
"32690",316.61,19464,-52.7905763065683,-0.541645375574859,14
"32691",223.74,19355,-29.3326174157481,-0.560008220304151,16
"32692",228.56,18862,2.15428622508268,-2.54714544045466,17
"32693",221.74,18480,-2.98389919495974,-2.02523592408016,18
"32694",221.77,18245,0.0135293587083977,-1.27164502164502,18
"32695",221.74,17954,-0.0135275285205398,-1.59495752260893,17
"32696",223.77,17743,0.915486605934879,-1.17522557647321,14
"32697",310.1,18237,38.5797917504581,2.78419658456856,13
"32698",186.89,19383,-39.7323444050306,6.28392827767725,14
"32699",144.89,18448,-22.4731125260849,-4.82381468296961,14
"32700",149.79,16870,3.38187590585962,-8.55377276669558,14
"32701",149.43,15393,-0.240336471059473,-8.7551867219917,10
"32702",146.89,14115,-1.69979254500436,-8.30247515104268,13
"32703",139.12,13217,-5.28967254408059,-6.36202621324832,12
"32704",139.12,12802,0,-3.13989558901415,12
"32705",139.12,12679,0,-0.960787376972348,12
"32706",149.43,12576,7.41086831512364,-0.812366905907406,11
"32707",149.43,12058,0,-4.11895674300254,11
"32708",137.6,12404,-7.9167503178746,2.86946425609554,11
"32709",146.89,13656,6.75145348837209,10.0935182199291,13
"32710",165.2,14909,12.4651099462183,9.17545401288811,16
"32711",168.2,15744,1.81598062953995,5.60064390636528,18
"32712",168.1,15928,-0.059453032104634,1.16869918699187,20
"32713",165.1,15924,-1.78465199286139,-0.0251130085384229,21
"32714",163.1,15729,-1.21138703815869,-1.22456669178598,21
"32715",148.89,15704,-8.71244635193134,-0.158942081505499,21
"32716",163.1,15424,9.54395862717443,-1.78298522669384,21
"32717",149.91,15054,-8.08706315144083,-2.39885892116183,21
"32718",142,14809,-5.27649923287306,-1.62747442540189,21
"32719",144.89,14614,2.03521126760562,-1.31676683098116,21
"32720",163.1,14589,12.5681551521844,-0.171068838100452,20
"32721",163.1,14970,0,2.61155665227226,16
"32722",144.89,15944,-11.1649294911098,6.5063460253841,15
"32723",152.46,15511,5.22465318517498,-2.7157551430005,14
"32724",92.2,14508,-39.5251213433032,-6.46637869898781,14
"32725",90.3,13232,-2.06073752711497,-8.79514750482493,10
"32726",90.3,12092,0,-8.61547762998791,13
"32727",73.2,11220,-18.936877076412,-7.21137942441283,13
"32728",74.2,10775,1.36612021857923,-3.96613190730838,13
"32729",73.2,10556,-1.34770889487871,-2.03248259860789,12
"32730",73.2,10640,0,0.795755968169761,11
"32731",73.1,10361,-0.136612021857935,-2.62218045112782,11
"32732",90.3,10234,23.5294117647059,-1.22575041019207,12
"32733",150.89,11100,67.0985603543743,8.46198944694157,13
"32734",151.89,12097,0.662734442308967,8.98198198198198,14
"32735",144.89,12251,-4.60859832773718,1.27304290319914,15
"32736",93.4,12169,-35.5373041617779,-0.669333115664027,17
"32737",91.3,11975,-2.24839400428266,-1.59421480811899,18
"32738",90.3,11922,-1.09529025191676,-0.44258872651357,17
"32739",82.4,11928,-8.7486157253599,0.0503271263210871,13
"32740",73.2,11737,-11.1650485436893,-1.60127431254192,13
"32741",73.1,11464,-0.136612021857935,-2.32597767743035,13
"32742",73.2,11350,0.136798905608767,-0.994417306350314,12
"32743",90,11347,22.9508196721311,-0.026431718061674,12
"32744",123.82,11832,37.5777777777778,4.27425751299903,12
"32745",139.12,12442,12.3566467452754,5.15551048005409,12
"32746",142,13650,2.07015526164462,9.70904999196271,12
"32747",144.89,13503,2.03521126760562,-1.07692307692308,11
"32748",93.4,12716,-35.5373041617779,-5.82833444419759,11
"32749",93.2,11926,-0.214132762312637,-6.21264548600189,10
"32750",130.91,11120,40.4613733905579,-6.75834311588127,10
"32751",139.39,10521,6.47773279352226,-5.38669064748201,10
"32752",142.89,10270,2.5109405265801,-2.38570478091436,10
"32753",142.89,10172,0,-0.954235637779942,10
"32754",149.83,10218,4.85688291692913,0.452221785292961,10
"32755",142.89,9761,-4.63191617166123,-4.47249951066745,10
"32756",142.89,9906,0,1.48550353447393,10
"32757",154.91,10613,8.41206522499826,7.13708863315163,10
"32758",152.86,11457,-1.32334904137885,7.95251107132762,11
"32759",151.97,12123,-0.582232107811079,5.81304006284368,12
"32760",149.83,12377,-1.40817266565769,2.0951909593335,14
"32761",142.89,12393,-4.63191617166123,0.12927203684253,15
"32762",128.8,12352,-9.86073203163271,-0.330831921245865,17
"32763",93.4,12234,-27.4844720496894,-0.955310880829015,18
"32764",139.39,11864,49.2398286937901,-3.02435834559425,17
"32765",136.01,11687,-2.42485113709735,-1.49190829399865,18
"32766",139.39,11541,2.48511138886846,-1.24925130486866,18
"32767",93.4,11677,-32.9937585192625,1.17840741703492,18
"32768",124.4,12001,33.1905781584582,2.7746852787531,17
"32769",132,12586,6.10932475884244,4.87459378385135,16
"32770",133.2,14077,0.909090909090901,11.8464961067853,15
"32771",133.2,13918,0,-1.1295020245791,13
"32772",93.2,13231,-30.03003003003,-4.93605403075154,12
"32773",91.6,12226,-1.7167381974249,-7.5957977477137,10
"32774",90.2,11440,-1.52838427947597,-6.42892196957304,11
"32775",87.4,11011,-3.10421286031042,-3.75,11
"32776",90.3,10894,3.31807780320365,-1.06257378984652,10
"32777",93.1,10864,3.10077519379845,-0.2753809436387,10
"32778",120,11204,28.8936627282492,3.12960235640648,10
"32779",128,11519,6.66666666666667,2.81149589432346,10
"32780",123.82,13727,-3.26562500000001,19.1683305842521,10
"32781",222.63,16082,79.8013245033113,17.1559699861587,13
"32782",245.56,17570,10.2996002335714,9.25258052481035,16
"32783",695.66,18237,183.295324971494,3.79624359704041,18
"32784",862.54,18235,23.9887301267861,-0.0109667160168887,20
"32785",829.16,18486,-3.86996545087764,1.37647381409378,20
"32786",763.58,18481,-7.90920932027593,-0.0270474954019258,20
"32787",230.76,18430,-69.779197988423,-0.275959093122667,20
"32788",210.66,18132,-8.71034841393656,-1.61692892023874,21
"32789",156.2,17818,-25.8520839267065,-1.73174498124862,22
"32790",137.41,17541,-12.0294494238156,-1.55460770007857,22
"32791",156.3,17383,13.7471799723455,-0.900746821731942,20
"32792",210.66,17319,34.7792706333973,-0.368175803946384,19
"32793",230,17822,9.18067027437577,2.90432473006525,18
"32794",185.63,18919,-19.2913043478261,6.15531365727752,16
"32795",176,17987,-5.18773905079998,-4.92626460172314,15
"32796",156.03,16401,-11.3465909090909,-8.81747929059877,15
"32797",123.8,15119,-20.6562840479395,-7.81659654899092,10
"32798",123.7,14038,-0.0807754442649389,-7.14994377935049,13
"32799",123.7,13504,0,-3.80396067815928,11
"32800",123.8,13277,0.0808407437348378,-1.68098341232227,12
"32801",123.8,13356,0,0.595013933870603,12
"32802",123.8,13535,0,1.34022162324049,12
"32803",163.66,13527,32.1970920840065,-0.0591060214259328,12
"32804",222.63,15350,36.0320175974581,13.4767502032971,16
"32805",230,17279,3.31042536944707,12.5667752442997,15
"32806",350.66,18217,52.4608695652174,5.42855489322299,18
"32807",340.56,18634,-2.88028289511208,2.28907064829555,20
"32808",380.76,18561,11.8040873854827,-0.391757003327251,21
"32809",434.12,18775,14.01407710894,1.15295512095253,23
"32810",360.96,18756,-16.852483184373,-0.101198402130493,20
"32811",250.66,18822,-30.5574024822695,0.351887396033269,17
"32812",225.56,18539,-10.013564190537,-1.50355966422272,20
"32813",210.76,18192,-6.56144706508247,-1.87172986676736,19
"32814",205.96,17934,-2.27747200607325,-1.41820580474934,20
"32815",222.66,17689,8.10837055738978,-1.36612021857923,18
"32816",220.56,17605,-0.943142010239825,-0.474871388998813,18
"32817",304.5,18285,38.0576713819369,3.86253905140585,17
"32818",224.63,19372,-26.2298850574713,5.94476346732294,16
"32819",173.56,18495,-22.7351644927214,-4.52715259136899,14
"32820",154.39,16826,-11.0451716985481,-9.02406055690727,14
"32821",123.93,15400,-19.7292570762355,-8.47497919885891,10
"32822",93.4,14365,-24.6348745259421,-6.72077922077922,13
"32823",123.83,13780,32.5802997858672,-4.07239819004525,13
"32824",123.83,13469,0,-2.25689404934688,11
"32825",123.83,13526,0,0.423194001039424,10
"32826",93.4,13695,-24.5740127594282,1.24944551234659,11
"32827",123.93,13603,32.6873661670236,-0.671778021175612,10
"32828",179.31,15483,44.6865165819414,13.8204807762993,12
"32829",200.39,17428,11.7561764541855,12.5621649551121,14
"32830",229.45,18263,14.5017216427965,4.79114069313748,15
"32831",229.45,18600,0,1.84526091003669,17
"32832",229.45,18493,0,-0.575268817204301,18
"32833",224.63,18753,-2.10067552843757,1.405937381712,19
"32834",229.45,18844,2.14575079018831,0.485255692422546,20
"32835",220.56,18884,-3.87448245805186,0.212269157291446,20
"32836",222.66,18588,0.952121871599562,-1.56746452022877,21
"32837",200.56,18247,-9.92544686966675,-1.83451689261889,20
