"","Prezzo","Consumi","Gradi","Consumiperc","Prezzoperc"
"3728",34.91,38524.4,9,11.5317360138038,28.3455882352941
"3729",37.62,39349.8,10,2.14253823550789,7.76281867659697
"3730",37.23,39511.9,10,0.41194618524109,-1.03668261562999
"3731",37.31,39312,11,-0.505923531897989,0.214880472737055
"3732",36.64,39267.1,12,-0.114214489214493,-1.79576521039936
"3733",36.94,39305,12,0.0965184594737107,0.818777292576411
"3734",37.16,39371.4,15,0.168935249968201,0.595560368164588
"3735",36.58,39206.3,12,-0.419339926952048,-1.56081808396124
"3736",35.59,39101.5,10,-0.267303979207431,-2.70639693821759
"3737",34.18,38616.1,11,-1.24138460161375,-3.96178701882552
"3738",33.77,38563.4,12,-0.136471575327382,-1.19953188999414
"3739",33.37,38248.7,12,-0.816058750006494,-1.18448326917384
"3740",32.13,37522.5,12,-1.89862661998969,-3.71591249625411
"3741",30.69,36504.2,11,-2.71383836364849,-4.48179271708684
"3742",29.82,35853.7,11,-1.78198673029405,-2.83479960899316
"3743",29.12,35436.8,9,-1.16278096821247,-2.34741784037558
"3744",26.54,33381.3,9,-5.80046731081813,-8.85989010989011
"3745",24.88,30492.7,9,-8.65334783246908,-6.25470987189148
"3746",24.36,29339.4,8,-3.78221672728227,-2.09003215434083
"3747",24.23,28940.7,8,-1.35892349536801,-0.533661740558288
"3748",22.25,27475.2,8,-5.06380287968156,-8.17168799009493
"3749",21.48,27296.6,7,-0.650040764034483,-3.46067415730337
"3750",24.76,30200.4,9,10.6379549101353,15.2700186219739
"3751",26.87,34359.9,10,13.7729963841539,8.52180936995153
"3752",32.1,38043.9,11,10.7218007037273,19.464086341645
"3753",33.71,39373.3,13,3.49438411939891,5.01557632398754
"3754",34.01,39490.7,14,0.298171603599379,0.889943636902988
"3755",34.21,39470.7,15,-0.0506448353663014,0.588062334607477
"3756",33.39,39330.2,14,-0.355960243927774,-2.39695995323005
"3757",32.95,38948.9,15,-0.969484009743138,-1.31775980832584
"3758",32.05,38333.9,16,-1.57899196126206,-2.73141122913507
"3759",31.03,38099.2,16,-0.612251818886167,-3.18252730109203
"3760",29.78,37675.9,16,-1.11104695111707,-4.02835965194973
"3761",28.78,37248.4,15,-1.1346776055781,-3.35795836131632
"3762",29.06,37256,14,0.0204035609583191,0.97289784572619
"3763",29.16,36822.5,12,-1.16357096843461,0.344115622849282
"3764",28.35,36261.6,12,-1.52325344558355,-2.77777777777777
"3765",27.5,35330.2,12,-2.5685573719858,-2.99823633156967
"3766",27.04,34912.6,11,-1.18199161057678,-1.67272727272728
"3767",27.61,34650.6,11,-0.750445397936562,2.10798816568047
"3768",26.27,32981.4,11,-4.81723260203286,-4.85331401666063
"3769",25.57,30518.9,9,-7.46632950693421,-2.66463646745337
"3770",24.9,29308,9,-3.96770525805321,-2.6202581149785
"3771",24.67,28624.3,9,-2.33281015422411,-0.923694779116453
"3772",24.55,28319.8,8,-1.06378147238535,-0.486420753952173
"3773",24.59,28389.3,8,0.24541133765069,0.162932790224029
"3774",25.21,29793.8,9,4.94728647765179,2.52135014233429
"3775",26.83,32700.8,10,9.75706355013459,6.42602142007139
"3776",29.34,35679.6,11,9.10925726587729,9.35519940365263
"3777",31.7,37113.1,11,4.0177019921748,8.04362644853442
"3778",32.34,37633.6,12,1.40246974787878,2.01892744479497
"3779",32.37,37694.1,12,0.160760596913397,0.0927643784786457
"3780",32.4,37781.1,13,0.230805351500633,0.0926784059314215
"3781",32.14,37573.9,14,-0.548422359327804,-0.802469135802463
"3782",32.12,37489.3,14,-0.22515629200056,-0.0622277535781056
"3783",31.6,37183.4,16,-0.815966155676423,-1.61892901618928
"3784",30.12,36717.6,16,-1.25270954243023,-4.68354430379747
"3785",29.7,36555.2,17,-0.442294703357522,-1.39442231075698
"3786",30.01,36672.5,17,0.320884580032397,1.04377104377105
"3787",30.12,36531.5,14,-0.38448428659077,0.366544485171608
"3788",28.77,35876.7,15,-1.79242571479409,-4.48207171314742
"3789",27.52,34984.6,14,-2.48657206487776,-4.34480361487661
"3790",27.14,34458.8,13,-1.50294701097053,-1.38081395348837
"3791",27.27,34149.2,10,-0.898464252962975,0.478997789240969
"3792",25.84,32023.4,8,-6.2250360184133,-5.24385771910524
"3793",25.33,29860.7,9,-6.75349900385343,-1.97368421052632
"3794",25.01,28784.1,7,-3.60540777677684,-1.26332412159493
"3795",24.12,28321.9,8,-1.60574761760832,-3.55857656937225
"3796",23.28,27672.7,7,-2.29221909547029,-3.48258706467662
"3797",23.36,27587.3,7,-0.308607400073001,0.343642611683841
"3798",24.42,28814.1,11,4.44697378866362,4.53767123287672
"3799",27.33,33401.6,13,15.9210247760645,11.9164619164619
"3800",30.5,37043.1,15,10.9021723510251,11.5989754848152
"3801",32.82,38304.8,17,3.40603243249081,7.60655737704918
"3802",32.67,38266.3,17,-0.100509596708506,-0.457038391224859
"3803",31.65,37733.7,16,-1.39182518299393,-3.12213039485768
"3804",31.91,37938.8,17,0.543545954942149,0.821484992101111
"3805",31.52,37561.5,17,-0.994496399464408,-1.22218740206832
"3806",29.74,37275.9,17,-0.760353021045482,-5.64720812182741
"3807",29.34,36969.6,18,-0.821710542200196,-1.34498991257565
"3808",29.04,36957.5,18,-0.0327295940448329,-1.02249488752556
"3809",28.98,36982.9,18,0.0687275925049082,-0.206611570247929
"3810",29.65,37485,18,1.35765448355861,2.311939268461
"3811",29.54,37222,17,-0.701613978924903,-0.370994940978076
"3812",28.72,36573.5,15,-1.74224920745795,-2.7758970886933
"3813",27.83,35881.6,14,-1.89180690937428,-3.09888579387187
"3814",26.99,35345.1,12,-1.49519530901632,-3.01832554796982
"3815",27.24,34793.5,10,-1.5606123621096,0.926268988514265
"3816",25.95,32715.8,9,-5.97151766853004,-4.73568281938326
"3817",24.53,29623,8,-9.45353621186093,-5.47206165703275
"3818",23.43,28552.3,7,-3.61442122674949,-4.48430493273543
"3819",21.27,27839.8,7,-2.49542068414804,-9.21895006402049
"3820",19.92,26878.3,6,-3.4536886040848,-6.34696755994357
"3821",19.83,26855.6,8,-0.0844547460218865,-0.45180722891568
"3822",24.39,29648.4,9,10.3993208120467,22.9954614220878
"3823",26.21,33854,12,14.1849138570715,7.46207462074621
"3824",29.64,37967.5,14,12.1507059727063,13.0866081648226
"3825",31.96,39412.9,15,3.80694014617766,7.82726045883941
"3826",31.85,39533.1,16,0.304976289488967,-0.3441802252816
"3827",31.52,39250.8,17,-0.714085159018634,-1.03610675039247
"3828",31.23,39076.9,18,-0.443048294557057,-0.920050761421317
"3829",30.78,38717.3,16,-0.920236763919345,-1.44092219020173
"3830",29.32,37993.3,18,-1.86996510603787,-4.74333983105913
"3831",28.23,36947.1,18,-2.75364340554783,-3.71759890859482
"3832",26.68,36072.6,18,-2.3668975372898,-5.49061282323769
"3833",26.31,35459.3,18,-1.70018240991776,-1.38680659670165
"3834",26.61,35813,17,0.99748161977252,1.14025085518814
"3835",26.48,35567.9,16,-0.68438835059894,-0.488538143555051
"3836",26.2,35037,15,-1.49263802473579,-1.05740181268883
"3837",25.64,33668.7,14,-3.90530011131091,-2.13740458015267
"3838",25.26,32908.9,12,-2.25669538770429,-1.48205928237129
"3839",25.31,32785.6,11,-0.374670681791257,0.197941409342823
"3840",24.5,31450.8,12,-4.07129959494412,-3.20031608060055
"3841",24.06,29741.4,12,-5.43515586248998,-1.79591836734694
"3842",22.27,28104.7,11,-5.50310341813096,-7.43973399833749
"3843",18.4,25860.4,11,-7.98549708767572,-17.377638078132
"3844",15.86,25197.1,10,-2.56492552319377,-13.804347826087
"3845",14.54,25044.5,10,-0.605625250524856,-8.32282471626734
"3846",12.18,24831.7,9,-0.84968755615005,-16.2310866574966
"3847",16.36,26075.7,9,5.00972547187667,34.3185550082102
"3848",20.31,28273,10,8.42661941961289,24.1442542787286
"3849",24.17,31587.8,10,11.7242598945991,19.0054160512063
"3850",24.68,32927.8,10,4.242144118932,2.11005378568472
"3851",24.87,33262.2,11,1.01555524511202,0.76985413290114
"3852",24.42,32684.9,12,-1.73560377846323,-1.80940892641737
"3853",23.55,31687.9,14,-3.05033822958002,-3.56265356265357
"3854",21.81,30663.8,14,-3.23183297094475,-7.38853503184714
"3855",21.8,30355.3,14,-1.00607230675911,-0.0458505272810546
"3856",21.52,30101.8,15,-0.83510951958966,-1.28440366972478
"3857",21.34,30049.2,16,-0.17474038097389,-0.836431226765798
"3858",22.79,30830.5,16,2.60006921981284,6.79475164011246
"3859",24.52,32601.9,15,5.74560905596731,7.59104870557262
"3860",24.35,32384,14,-0.668365954131512,-0.693311582381722
"3861",24.07,31842.9,14,-1.67088685770751,-1.14989733059549
"3862",23.98,31522.7,13,-1.00556167936966,-0.373909430826755
"3863",24.21,31598.8,12,0.24141333071088,0.959132610508759
"3864",23.45,30724.8,10,-2.7659278200438,-3.13919867823214
"3865",21.02,28039.3,9,-8.74049627662344,-10.362473347548
"3866",18.75,26438.7,9,-5.70841640126536,-10.7992388201713
"3867",12.43,25196.5,9,-4.69841558019116,-33.7066666666667
"3868",11.27,24877.9,9,-1.26446133391542,-9.33226065969429
"3869",11.63,24906.6,11,0.115363435016609,3.19432120674358
"3870",11.34,24740.1,11,-0.668497506684975,-2.49355116079107
"3871",11.61,24927,12,0.755453696630173,2.38095238095238
"3872",13.4,25621.5,14,2.78613551570586,15.4177433247201
"3873",20.39,28027.4,14,9.39016060730247,52.1641791044776
"3874",22.83,29994.4,15,7.01813225629206,11.9666503187837
"3875",23.64,30908.4,13,3.04723548395701,3.5479632063075
"3876",24.86,32507.1,16,5.17238032379546,5.16074450084602
"3877",24.86,32570.9,16,0.196264815994053,0
"3878",24.5,31862.7,16,-2.17433353085116,-1.44810941271118
"3879",24.25,31483,17,-1.19167553283306,-1.02040816326531
"3880",23.97,31089.5,17,-1.24988088809834,-1.15463917525774
"3881",24.07,31322,16,0.747840910918477,0.417188151856493
"3882",25.07,32480.5,14,3.69867824532278,4.15454923140839
"3883",25.22,32772.5,16,0.899000939024953,0.598324690865571
"3884",25.32,32982.1,15,0.639560607216412,0.396510705789062
"3885",25.33,32966.1,13,-0.048511162115208,0.0394944707740838
"3886",25.24,32822.8,13,-0.434688968364458,-0.355309909198578
"3887",25.3,32743.5,12,-0.24160035097555,0.237717908082418
"3888",24.82,31630.3,11,-3.39975873074045,-1.89723320158103
"3889",24.37,29211.5,10,-7.64709787766793,-1.81305398871877
"3890",23.3,28328.5,11,-3.02278212347877,-4.39064423471481
"3891",22.54,27882.5,10,-1.57438621882556,-3.2618025751073
"3892",21.12,27222.1,11,-2.36851071460594,-6.29991126885536
"3893",20.24,26499.1,11,-2.65593029193192,-4.16666666666668
"3894",23.38,28802.7,12,8.6931254269013,15.5138339920949
"3895",26.09,33260,13,15.4752853031139,11.5911035072712
"3896",28.76,37015.9,13,11.292543595911,10.2338060559601
"3897",30.84,38534.6,15,4.10283148592901,7.23226703755215
"3898",30.76,38578.7,17,0.114442604827865,-0.259403372243834
"3899",30.88,38659.6,16,0.209701208179647,0.390117035110525
"3900",31,38647,16,-0.0325921633953754,0.388601036269433
"3901",30.99,38408.7,17,-0.616606722384669,-0.0322580645161341
"3902",30.74,38247.9,17,-0.41865514844292,-0.806711842529848
"3903",29.12,37578.1,18,-1.7512072558232,-5.27000650618086
"3904",28.81,37447.6,18,-0.347276738313007,-1.06456043956045
"3905",28.26,36868.6,18,-1.54616050160758,-1.90905935439083
"3906",28.2,36618.9,17,-0.677270088910339,-0.212314225053087
"3907",28.01,36294,17,-0.887246749629294,-0.673758865248219
"3908",27.67,35972,15,-0.887198986058302,-1.21385219564441
"3909",26.9,35255,15,-1.99321694651396,-2.78279725334298
"3910",26.33,34536,13,-2.03942703162672,-2.11895910780669
"3911",26.15,33938.8,12,-1.7292100996062,-0.683630839346752
"3912",25.39,32486.7,12,-4.278583803788,-2.90630975143403
"3913",24.47,30036.1,11,-7.54339468151583,-3.62347380858606
"3914",24.04,28675.2,10,-4.5308811729885,-1.75725378013894
"3915",23.41,28150.6,9,-1.82945541792211,-2.62063227953411
"3916",22.95,27847.9,8,-1.07528791571049,-1.964972234088
"3917",22.74,27753.6,10,-0.338625174609227,-0.915032679738566
"3918",24.03,29247.7,11,5.38344575118184,5.67282321899737
"3919",25.92,33646.9,12,15.0411827254793,7.86516853932585
"3920",28.46,37239.5,13,10.6773580924246,9.79938271604938
"3921",29.52,38446.4,14,3.24091354610025,3.72452565003513
"3922",29.5,38453,14,0.0171667568354867,-0.0677506775067736
"3923",29.59,38502.7,15,0.129248693209885,0.305084745762711
"3924",29.49,38426.6,16,-0.197648476600339,-0.337952010814469
"3925",29.15,38194,18,-0.605309863479982,-1.15293319769413
"3926",28.86,37846.7,18,-0.909305126459661,-0.994854202401369
"3927",28.56,37475.2,18,-0.981591525813347,-1.03950103950104
"3928",28.2,37142,16,-0.889121338912126,-1.26050420168067
"3929",27.71,36692.1,13,-1.21129718378117,-1.73758865248226
"3930",27.56,36468,13,-0.610758174102868,-0.541320822807658
"3931",27.35,36051.3,15,-1.14264560710759,-0.761973875181413
"3932",27.09,35666.9,15,-1.06625835961533,-0.95063985374772
"3933",26.84,34910.1,15,-2.1218552775823,-0.922849760059062
"3934",26.46,34238.1,14,-1.92494435707718,-1.41579731743666
"3935",26.13,33801.3,13,-1.27577172798723,-1.24716553287983
"3936",24.98,32164.2,11,-4.84330484330485,-4.40107156525066
"3937",24.51,29976.5,10,-6.80166147455867,-1.88150520416333
"3938",24.12,28704.1,9,-4.24465831568062,-1.59118727050184
"3939",23.81,28036.4,9,-2.32614852930417,-1.28524046434495
"3940",23.39,27686.9,9,-1.24659371388623,-1.76396472070558
"3941",23.53,27943.2,9,0.925708548085915,0.598546387345022
"3942",24.19,29177.9,10,4.41860631566893,2.80492987675308
"3943",25.49,33346.5,11,14.2868403826183,5.37412153782554
"3944",29.07,37211.4,13,11.5901219018488,14.0447234209494
"3945",30.46,38141.4,15,2.49923410567729,4.78156174750602
"3946",30.29,38189.3,17,0.125585321986087,-0.558108995403814
"3947",30.84,38457.7,17,0.702814662745832,1.81578078573787
"3948",31.23,38591.1,18,0.346874618086889,1.26459143968872
"3949",30.44,38122.8,18,-1.21349223007376,-2.52961895613192
"3950",29.9,37801.4,18,-0.843065042441797,-1.77398160315375
"3951",29.08,37562.8,19,-0.631193553677902,-2.74247491638796
"3952",27.87,37005.6,18,-1.48338249544764,-4.16093535075652
"3953",27.58,36725,19,-0.758263614155691,-1.04054538930751
"3954",27.19,36476.2,20,-0.677467665078292,-1.41406816533719
"3955",26.96,36107.9,20,-1.00969947527428,-0.845899227657228
"3956",26.31,35696.4,18,-1.13963980181622,-2.41097922848665
"3957",25.87,34977.5,16,-2.01392857543058,-1.6723679209426
"3958",25.74,34332.2,15,-1.84490029304554,-0.50251256281408
"3959",25.77,33733.3,14,-1.74442651504999,0.116550116550121
"3960",24.92,31947,12,-5.29536096379543,-3.29840900271633
"3961",24.16,29491.2,14,-7.68710677058879,-3.04975922953452
"3962",22.4,28058.4,12,-4.8583984375,-7.28476821192054
"3963",21.41,27426.8,11,-2.25101930259745,-4.41964285714285
"3964",21.04,27210.7,10,-0.787915469540736,-1.72816440915461
"3965",21.08,27330.7,11,0.441002987795242,0.190114068441061
"3966",22.83,28840.4,13,5.52382485629713,8.30170777988615
"3967",25.15,33168.9,14,15.0084603542253,10.1620674551029
"3968",28.04,37188.1,16,12.1173750109289,11.4910536779324
"3969",29.82,38732.4,16,4.15267249469589,6.34807417974323
"3970",29.91,38826.6,16,0.243207237351667,0.301810865191146
"3971",29.83,38859.5,17,0.0847357224171096,-0.267469073888338
"3972",29.48,38641.2,17,-0.561767392786842,-1.17331545424069
"3973",29.23,38530.3,17,-0.286999368549616,-0.848032564450475
"3974",29.26,38513.1,18,-0.0446401922642813,0.102634279849474
"3975",28.91,38257.6,18,-0.663410631707133,-1.19617224880383
"3976",28.22,37810.9,18,-1.1676111413157,-2.38671739882394
"3977",27.79,37347.1,18,-1.22663041609695,-1.52374202693125
"3978",27.78,37112.2,17,-0.628964497912827,-0.0359841669665276
"3979",27.56,36589,16,-1.40977899450854,-0.791936645068403
"3980",26.79,36000.3,17,-1.60895351061794,-2.79390420899855
"3981",26.18,35326.1,15,-1.87276217142636,-2.2769690182904
"3982",25.73,34518.9,14,-2.28499607938605,-1.71886936592819
"3983",25.61,33880.1,12,-1.85058040667577,-0.466381655654881
"3984",24.94,32532.7,11,-3.97696582949873,-2.61616556032799
"3985",24.26,29841.3,10,-8.27290695208206,-2.72654370489174
"3986",23.51,28577.5,12,-4.23507018796098,-3.09150865622424
"3987",23.1,28045.9,12,-1.86020470649986,-1.74393874946831
"3988",22.68,27764.3,11,-1.00406833084338,-1.81818181818183
"3989",22.89,27914.6,10,0.541342659458367,0.92592592592593
"3990",24,29656.2,12,6.23902903856764,4.84927916120576
"3991",25.18,33232.9,12,12.0605472042946,4.91666666666667
"3992",29.53,37650.9,14,13.2940549876779,17.275615567911
"3993",30.61,38653.3,15,2.66235335675907,3.65729766339315
"3994",30.45,38800.8,14,0.381597431525898,-0.522704998366547
"3995",30.29,38747.6,16,-0.137110575039701,-0.525451559934319
"3996",29.99,38594.2,16,-0.395895487720534,-0.990425883129748
"3997",29.55,38156.5,17,-1.13410823387969,-1.46715571857285
"3998",29.04,37746.5,17,-1.07452203425367,-1.7258883248731
"3999",27.3,37061.2,18,-1.81553256593327,-5.99173553719008
"4000",26.51,36652.2,17,-1.10358002439209,-2.89377289377289
"4001",25.96,36223.7,17,-1.16909762579054,-2.0746887966805
"4002",25.84,35993.9,17,-0.634391296305998,-0.462249614791992
"4003",25.8,35928.1,17,-0.182808753705497,-0.154798761609904
"4004",25.01,34983.6,16,-2.62886153178153,-3.06201550387597
"4005",24.62,33824.1,15,-3.31441018077042,-1.5593762495002
"4006",24.43,33004.4,13,-2.42341998752368,-0.771730300568649
"4007",24.24,32589.8,11,-1.2561961435445,-0.777732296356943
"4008",23.58,31179.4,10,-4.32773444451944,-2.72277227722772
"4009",24.08,30197.1,9,-3.15047755890108,2.12044105173876
"4010",23.32,28616.4,11,-5.23460862135767,-3.15614617940199
"4011",22.98,27966.7,11,-2.27037642750311,-1.45797598627787
"4012",21.45,27147.6,11,-2.92884037086965,-6.6579634464752
"4013",19.92,26070.3,11,-3.96830659063784,-7.13286713286712
"4014",18.62,25565.4,12,-1.93668657437773,-6.52610441767068
"4015",20.81,27172.5,12,6.28623060855687,11.7615467239527
"4016",24.21,30763.3,13,13.2148311712209,16.3382988947621
"4017",24.56,31936.5,13,3.81363507816132,1.44568360181742
"4018",24.93,33098.9,14,3.63972257448375,1.50651465798046
"4019",25.4,33734,13,1.91879488442214,1.88527878058564
"4020",25.51,33742.4,12,0.0249006936621849,0.433070866141744
"4021",24.64,32387.5,13,-4.01542273223008,-3.41042728341827
"4022",23.4,30227.6,12,-6.66893091470475,-5.03246753246754
"4023",23,29691.4,13,-1.77387553097169,-1.7094017094017
"4024",23,29446.7,13,-0.824144365034996,0
"4025",23.9,30769.8,13,4.49320297350806,3.91304347826086
"4026",24.88,32738.9,14,6.39945661005272,4.10041841004184
"4027",24.95,32814.9,15,0.232139748128373,0.281350482315114
"4028",24.94,32850.5,15,0.108487303023927,-0.0400801603206333
"4029",24.62,31927.8,15,-2.80878525441013,-1.28307939053729
"4030",24.5,31600.2,13,-1.02606505929002,-0.487408610885463
"4031",24.5,31471.6,12,-0.406959449623743,0
"4032",24.19,30804.6,11,-2.11937111554544,-1.26530612244897
"4033",23.47,29011.1,11,-5.82218240132967,-2.97643654402647
"4034",17.48,25077.8,11,-13.5579140397986,-25.5219429058372
"4035",15.93,24420.6,11,-2.6206445541475,-8.86727688787186
"4036",15.03,24179.1,11,-0.988919191174664,-5.6497175141243
"4037",11.9,23827.9,11,-1.45249409614087,-20.8250166333999
"4038",10.19,23620.3,11,-0.871247571124615,-14.3697478991597
"4039",10.68,24004.4,12,1.62614361375597,4.80863591756624
"4040",11.93,25152.5,12,4.78287313992434,11.7041198501873
"4041",13.65,26616.6,12,5.82089255541198,14.41743503772
"4042",18.63,27938.7,12,4.9672009197268,36.4835164835165
"4043",20.46,28747.6,12,2.89526713841373,9.82286634460548
"4044",21.26,29143.7,12,1.37785415130307,3.91006842619746
"4045",21.43,29156.9,13,0.0452928077080149,0.799623706491054
"4046",20.98,28946.6,13,-0.721270093871443,-2.09986000933271
"4047",20.76,28739.3,14,-0.716146283155878,-1.04861773117254
"4048",20.3,28613.4,16,-0.438076083968635,-2.21579961464355
"4049",20.75,29009.4,15,1.38396695254671,2.2167487684729
"4050",22.95,30318.1,18,4.51129633842822,10.6024096385542
"4051",24.44,32667.2,18,7.74817683166162,6.49237472766885
"4052",24.71,33090.7,18,1.29640740559337,1.10474631751227
"4053",24.72,33002.8,17,-0.265633546585579,0.0404694455685877
"4054",24.8,32979.6,15,-0.0702970657035293,0.323624595469263
"4055",24.86,32885.9,14,-0.28411502868439,0.241935483870963
"4056",24.37,31827.4,14,-3.21870467282331,-1.97103781174577
"4057",22.89,28484.1,13,-10.5044709904045,-6.07304062371769
"4058",21.5,27201.6,12,-4.50251192770704,-6.07252075141984
"4059",20.34,26342.4,12,-3.15863772719251,-5.3953488372093
"4060",17.33,24805.7,12,-5.83356110301264,-14.7984267453294
"4061",18.8,25375.3,13,2.29624642723244,8.48240046162725
"4062",22.09,28029.6,14,10.4601718994455,17.5
"4063",24.53,32436.4,15,15.7219510802866,11.0457220461747
"4064",29.16,36894,15,13.742585490375,18.8748471259682
"4065",29.83,38228,16,3.61576408088036,2.29766803840877
"4066",29.25,38267.8,16,0.104112169090726,-1.94435132417029
"4067",29.27,38032.1,16,-0.615922524942652,0.0683760683760669
"4068",29.16,37931.5,15,-0.264513397892829,-0.375811411001023
"4069",28,37218.8,17,-1.8789133042458,-3.97805212620027
"4070",28.48,37069.9,17,-0.400066632991933,1.71428571428572
"4071",27.58,36703.4,17,-0.988672750668332,-3.16011235955057
"4072",26.34,36442.4,18,-0.711105783115461,-4.49601160261058
"4073",26.1,36031.8,19,-1.12670954712093,-0.911161731207283
"4074",26.1,35836.3,18,-0.542576279841695,0
"4075",25.99,35591.5,17,-0.68310623585583,-0.421455938697329
"4076",25.78,35242.2,16,-0.981414101681589,-0.808003078106954
"4077",25.38,34636.6,15,-1.71839442486564,-1.55159038013965
"4078",24.93,33852.5,15,-2.26379032584029,-1.77304964539007
"4079",24.47,33097.1,14,-2.23144524038107,-1.8451664661051
"4080",23.81,31606.9,13,-4.50250928329067,-2.69718022067838
"4081",24.05,29354.1,13,-7.12755759027302,1.0079798404032
"4082",23.27,27979.9,13,-4.68145846747131,-3.24324324324325
"4083",22.71,27611.5,13,-1.31665945911172,-2.40653201547056
"4084",22.21,27112,12,-1.8090288466762,-2.20167327168648
"4085",22.06,27157.8,12,0.168928887577454,-0.675371454299875
"4086",23.41,28545,13,5.1079247950865,6.11967361740708
"4087",24.97,32536.5,13,13.9831844456122,6.66381888082016
"4088",27.72,36488.4,13,12.146051357706,11.0132158590308
"4089",29.76,37873.1,14,3.79490468203593,7.35930735930737
"4090",29,38108.1,14,0.620493173254896,-2.55376344086022
"4091",29.28,38283.6,16,0.460532012879152,0.965517241379314
"4092",29.29,38198.6,16,-0.222027186575975,0.0341530054644741
"4093",29.1,37886,17,-0.81835459938322,-0.648685558210986
"4094",28.33,37443.5,18,-1.16797761706171,-2.64604810996565
"4095",27.77,37228.6,19,-0.573931389960878,-1.97670314154606
"4096",27.23,36970.8,19,-0.692478363408765,-1.94454447245228
"4097",26.78,36362,19,-1.64670496716328,-1.65258905618803
"4098",26.44,35954.7,19,-1.12012540564326,-1.26960418222554
"4099",25.84,35471.8,19,-1.34307892987563,-2.26928895612709
"4100",25.74,35154.9,18,-0.893385731764392,-0.386996904024773
"4101",25.49,34420.9,17,-2.08790239767429,-0.971250971250971
"4102",25,33510.4,16,-2.64519521569744,-1.92232247940368
"4103",25.03,33312.7,15,-0.589966100076407,0.120000000000005
"4104",24.2,31450.3,14,-5.59066061892311,-3.31602077506992
"4105",23.76,29378,13,-6.58912633583781,-1.81818181818181
"4106",23.09,27783.9,12,-5.42616924229014,-2.81986531986533
"4107",22.49,27261.3,11,-1.88094543962511,-2.59852750108273
"4108",22.09,26940.2,9,-1.17786019008631,-1.77856825255669
"4109",22.37,27124.4,10,0.683736572111568,1.2675418741512
"4110",23.2,28410.7,12,4.7422247128047,3.71032632990612
"4111",24.97,32319.9,14,13.7596046559923,7.62931034482758
"4112",27.39,35906.2,14,11.0962595800111,9.69162995594714
"4113",29.04,37131.5,16,3.41250257615677,6.02409638554216
"4114",29.09,37314.5,17,0.492843003918506,0.172176308539947
"4115",29.36,37351.2,18,0.0983531870988412,0.928154004812649
"4116",29.31,37406.4,18,0.147786416500686,-0.170299727520438
"4117",28.87,37122,19,-0.760297703066859,-1.50119413169566
"4118",28.39,36916.6,20,-0.553310705242178,-1.66262556286803
"4119",28.22,36525.5,21,-1.05941500571558,-0.598802395209587
"4120",27.63,36295.2,20,-0.630518404949974,-2.09071580439405
"4121",27.29,35866.9,21,-1.18004584628269,-1.23054650741947
"4122",26.91,35486.1,21,-1.06170313018411,-1.39245144741663
"4123",26.77,35058.7,20,-1.20441524991476,-0.52025269416574
"4124",26.24,34656.5,20,-1.14721880731458,-1.97982816585731
"4125",25.36,34020.3,18,-1.83573067101409,-3.35365853658536
"4126",24.98,33407.6,16,-1.80098353042156,-1.49842271293375
"4127",24.82,33118.1,13,-0.866569283636059,-0.640512409927943
"4128",23.87,31572.9,13,-4.66572659663446,-3.82755842062852
"4129",22.74,29056.3,11,-7.97075973382237,-4.73397570171765
"4130",22.32,27942,10,-3.83496866428279,-1.84696569920844
"4131",21.42,27028.5,10,-3.26927206356023,-4.03225806451612
"4132",20.64,26764,9,-0.978596666481677,-3.64145658263306
"4133",20.83,26934.6,10,0.637423404573302,0.920542635658904
"4134",22.45,28338.5,12,5.2122548692017,7.77724435909746
"4135",24,32340.4,16,14.1217777934612,6.90423162583519
"4136",26.87,36000.9,17,11.3186602515739,11.9583333333333
"4137",27.28,37149.1,19,3.18936471032668,1.52586527726089
"4138",27.31,37183.3,20,0.09206144967174,0.109970674486795
"4139",27.18,37219,20,0.0960108435776198,-0.476016111314533
"4140",27.1,37122.4,20,-0.259544856121869,-0.2943340691685
"4141",27.29,36905.1,20,-0.585360860289213,0.701107011070102
"4142",26.81,36638.1,19,-0.723477242982677,-1.75888603884207
"4143",26.29,36204.4,18,-1.18374042322063,-1.93957478552779
"4144",25.24,35636,18,-1.56997492017545,-3.99391403575504
"4145",24.77,35314.8,18,-0.901335727915583,-1.8621236133122
"4146",24.62,35178,18,-0.387372999422347,-0.605571255551064
"4147",24.08,34649.1,18,-1.50349650349651,-2.19333874898458
"4148",23.74,34013.9,17,-1.83323664972538,-1.41196013289037
"4149",23.51,33372.9,16,-1.88452368002493,-0.968828980623407
"4150",23.31,32635.8,15,-2.20867829885926,-0.850701829008944
"4151",23.16,32211.5,14,-1.30010601854405,-0.643500643500637
"4152",22.54,30602.1,13,-4.99635223445043,-2.67702936096719
"4153",22.24,28928.4,10,-5.4692325036517,-1.33096716947649
"4154",20.77,27647.7,9,-4.42713734599909,-6.60971223021582
"4155",20.26,26890.2,8,-2.73983007628121,-2.45546461242175
"4156",19.2,26352.4,9,-1.99998512469226,-5.23198420533071
"4157",18.5,26125.2,10,-0.862160562225834,-3.64583333333333
"4158",19.69,26939.8,13,3.11806225406886,6.43243243243244
"4159",22.23,29460.9,14,9.35827288992495,12.8999492127984
"4160",23.64,32336.1,16,9.75937598647698,6.34278002699055
"4161",23.49,33227.4,17,2.75636208448144,-0.634517766497471
"4162",23.74,33728.7,17,1.50869463153902,1.06428267347808
