"","tot.Prezzo","tot.Consumi","tot.Gradi","tot.Consumiperc","tot.Prezzoperc","dummy_ts_ita.BankHoliday","dummy_ts_ita.EndYear","dummy_ts_ita.AugustBorder","dummy_ts_ita.AugustCenter","dummy_ts_ita.DayOfWeek","dummy_ts_ita.DayOff"
"23901",78.61,37820.307,26,-1.81225788980262,-5.27774430654295,0,0,0,0,0,0
"23902",92.88,40675.957,23,7.55057329386565,18.1529067548658,0,0,0,0,0,0
"23903",84.53,40246.781,22,-1.05510977897828,-8.99009474590869,0,0,0,0,0,0
"23904",62.4,35825.87,22,-10.9845083014217,-26.1800544185496,0,0,0,0,0,0
"23905",60.3,32874.927,20,-8.23690534242434,-3.36538461538462,0,0,0,0,0,0
"23906",56.05,30251.295,20,-7.98064737908013,-7.04809286898839,0,0,0,0,0,0
"23907",54.2,27245.946,19,-9.93461271657957,-3.30062444246208,0,0,0,0,0,0
"23908",50.16,25988.854,19,-4.61386805949039,-7.4538745387454,0,0,0,0,0,0
"23909",48.52,25568.739,16,-1.61651991272873,-3.26953748006378,0,0,0,0,0,0
"23910",47.68,25269.44,14,-1.17056613546723,-1.73124484748558,0,0,0,0,0,0
"23911",47.97,25279.477,14,0.0397199146478919,0.608221476510065,0,0,0,0,0,0
"23912",50.36,26085.837,13,3.18978118099516,4.98228059203669,0,0,0,0,0,0
"23913",53.17,29783.204,13,14.1738484373724,5.57982525814139,0,0,0,0,0,0
"23914",60.45,33793.768,14,13.4658581393728,13.6919315403423,0,0,0,0,0,0
"23915",77.15,38737.13,15,14.6280284577914,27.6261373035567,0,0,0,0,0,0
"23916",72.97,40182.68,17,3.73169101582901,-5.41801685029165,0,0,0,0,0,0
"23917",61.53,39881.289,18,-0.750052012459107,-15.6776757571605,0,0,0,0,0,0
"23918",58.23,39862.516,20,-0.0470721996974415,-5.36323744514872,0,0,0,0,0,0
"23919",49.38,37789.107,21,-5.20140023273995,-15.1983513652756,0,0,0,0,0,0
"23920",50.01,37552.652,22,-0.625722645417373,1.27582017010935,0,0,0,0,0,0
"23921",56.24,38505.056,22,2.53618306371543,12.4575084983003,0,0,0,0,0,0
"23922",60.13,39114.122,23,1.58178188339735,6.91678520625889,0,0,0,0,0,0
"23923",68.67,39587.149,22,1.20935093468286,14.2025611175786,0,0,0,0,0,0
"23924",66.09,39284.135,22,-0.765435267894628,-3.7570991699432,0,0,0,0,0,0
"23925",70.74,38878.676,21,-1.03211894572708,7.0358601906491,0,0,0,0,0,0
"23926",94.41,41389.088,19,6.4570408724824,33.4605597964377,0,0,0,0,0,0
"23927",81.8,40576.72,18,-1.96275887982843,-13.3566359495816,0,0,0,0,0,0
"23928",62.33,35531.048,17,-12.434893702596,-23.8019559902201,0,0,0,0,0,0
"23929",59.46,32677.984,16,-8.02977722469656,-4.60452430611262,0,0,0,0,0,0
"23930",55.85,29213.938,15,-10.6005498992839,-6.07130844265052,0,0,0,0,0,0
"23931",58.37,27295.746,13,-6.5660165363533,4.51208594449417,0,0,0,0,0,0
"23932",54.8,26011.538,13,-4.7047917283521,-6.11615555936269,0,0,0,0,0,0
"23933",53,25660.003,14,-1.35145795684976,-3.28467153284671,0,0,0,0,0,0
"23934",52,25356.285,13,-1.18362417962305,-1.88679245283019,0,0,0,0,0,0
"23935",51.03,25166.129,13,-0.74993635700182,-1.86538461538461,0,0,0,0,0,0
"23936",54.9,26230.178,12,4.22809960165109,7.58377425044091,0,0,0,0,0,0
"23937",59.31,30229.857,12,15.2483868008826,8.03278688524591,0,0,0,0,0,0
"23938",66.32,34619.569,12,14.5211140099009,11.8192547631091,0,0,0,0,0,0
"23939",82.01,39226.151,15,13.306295061039,23.6580217129071,0,0,0,0,0,0
"23940",78.09,40615.108,17,3.54089546027598,-4.77990488964761,0,0,0,0,0,0
"23941",63.68,40393.768,18,-0.54496962066432,-18.4530669740044,0,0,0,0,0,0
"23942",60.11,40008.085,18,-0.954808177340617,-5.60615577889447,0,0,0,0,0,0
"23943",53.33,37934.845,20,-5.18205257762274,-11.2793212443853,0,0,0,0,0,0
"23944",54.36,37949.061,20,0.037474780772138,1.93137071066942,0,0,0,0,0,0
"23945",60.55,38821.859,20,2.29991988471071,11.3870493009566,0,0,0,0,0,0
"23946",68.48,39125.997,20,0.783419464791746,13.0966143682907,0,0,0,0,0,0
"23947",72.46,39185.212,20,0.151344386189051,5.81191588785045,0,0,0,0,0,0
"23948",71.58,38732.358,20,-1.15567576870581,-1.2144631520839,0,0,0,0,0,0
"23949",70.63,38102.213,19,-1.62692134571305,-1.3271863649064,0,0,0,0,0,0
"23950",102.18,40305.277,17,5.78198436925435,44.6694039360045,0,0,0,0,0,0
"23951",83.46,40164.979,17,-0.348088415320908,-18.3206106870229,0,0,0,0,0,0
"23952",64.72,35745.719,17,-11.0027693528733,-22.4538701174215,0,0,0,0,0,0
"23953",60.72,32752.88,16,-8.37258022422209,-6.18046971569839,0,0,0,0,0,0
"23954",55.53,29209.977,16,-10.8170731856252,-8.54743083003952,0,0,0,0,0,0
"23955",56.17,27537.824,14,-5.72459540108504,1.15253016387538,0,0,0,0,0,0
"23956",54.3,26114.416,14,-5.16891966482174,-3.32917927719424,0,0,0,0,0,0
"23957",51.33,25499.939,14,-2.3530183481798,-5.46961325966851,0,0,0,0,0,0
"23958",50.34,25288.03,14,-0.831017674199141,-1.92869666861484,0,0,0,0,0,0
"23959",49.14,25063.128,13,-0.889361488419613,-2.38379022646008,0,0,0,0,0,0
"23960",53.46,26110.301,13,4.17814169085359,8.79120879120879,0,0,0,0,0,0
"23961",58.33,30280.87,12,15.972887482224,9.10961466517022,0,0,0,0,0,0
"23962",64.06,34493.231,12,13.9109642490457,9.82341848105607,0,0,0,0,0,0
"23963",79.52,38481.456,16,11.562341028592,24.1336247268186,0,0,0,0,0,0
"23964",75.44,39583.195,17,2.86303875820084,-5.13078470824949,0,0,0,0,0,0
"23965",63.74,39016.546,19,-1.43153931864267,-15.50901378579,0,0,0,0,0,0
"23966",61.38,38662.878,21,-0.906456455679099,-3.70254157514904,0,0,0,0,0,0
"23967",54.75,36643.027,22,-5.22426447405182,-10.8015640273705,0,0,0,0,0,0
"23968",54.49,36447.115,22,-0.534650153220158,-0.474885844748855,0,0,0,0,0,0
"23969",58.69,37315.747,23,2.38326682372529,7.70783630023857,0,0,0,0,0,0
"23970",61.5,37847.082,23,1.42388949094333,4.7878684614074,0,0,0,0,0,0
"23971",67.52,38311.491,23,1.22706685815303,9.78861788617886,0,0,0,0,0,0
"23972",66.81,37892.406,23,-1.09388851506719,-1.05154028436018,0,0,0,0,0,0
"23973",70.26,37555.889,20,-0.888085596887144,5.16389762011675,0,0,0,0,0,0
"23974",101.31,40064.55,20,6.67980726005448,44.1929974380871,0,0,0,0,0,0
"23975",85.34,39613.301,19,-1.1263049254266,-15.7634981739216,0,0,0,0,0,0
"23976",64.16,35201.848,16,-11.1362923276704,-24.8183735645653,0,0,0,0,0,0
"23977",62.92,32465.139,17,-7.77433332477317,-1.93266832917705,0,0,0,0,0,0
"23978",56.28,29016.392,16,-10.6229238692001,-10.553083280356,0,0,0,0,0,0
"23979",54.57,27439.804,15,-5.43343914019358,-3.03837953091685,0,0,0,0,0,0
"23980",54.49,26042.378,15,-5.09269672625941,-0.146600696353305,0,0,0,0,0,0
"23981",51.23,25654.601,14,-1.48902300703877,-5.98274912828043,0,0,0,0,0,0
"23982",49.74,24948.602,14,-2.75193911610631,-2.90845207886003,0,0,0,0,0,0
"23983",47.44,24647.43,14,-1.20716984462696,-4.62404503417773,0,0,0,0,0,0
"23984",52.73,25890.664,13,5.04407153200151,11.1509274873524,0,0,0,0,0,0
"23985",58.83,30056.325,13,16.0894328550245,11.5683671534231,0,0,0,0,0,0
"23986",62.48,34669.337,13,15.3478910013117,6.20431752507224,0,0,0,0,0,0
"23987",77.19,38166.801,15,10.0880613898097,23.5435339308579,0,0,0,0,0,0
"23988",71.48,39262.278,17,2.87023531262156,-7.39733126052597,0,0,0,0,0,0
"23989",59.21,39008.651,18,-0.645981366644086,-17.1656407386682,0,0,0,0,0,0
"23990",55.73,38439.377,19,-1.4593532085998,-5.87738557676069,0,0,0,0,0,0
"23991",48.61,36716.352,21,-4.48244777744447,-12.7758837251032,0,0,0,0,0,0
"23992",46.61,36371.624,21,-0.938895018764379,-4.11437975725159,0,0,0,0,0,0
"23993",51.29,37160.868,22,2.16994435002407,10.0407637845956,0,0,0,0,0,0
"23994",54.33,37376.57,23,0.580454686903431,5.92708130239813,0,0,0,0,0,0
"23995",61.74,37596.758,23,0.589107026139643,13.6388735505246,0,0,0,0,0,0
"23996",61.41,37231.627,22,-0.971176823278223,-0.53449951409136,0,0,0,0,0,0
"23997",65.66,37354.536,21,0.330119873622498,6.92069695489334,0,0,0,0,0,0
"23998",88.76,39561.945,18,5.90934659180347,35.181236673774,0,0,0,0,0,0
"23999",77.7,38849.296,17,-1.80134975669168,-12.4605678233439,0,0,0,0,0,0
"24000",61.1,34643.977,16,-10.8246980846191,-21.3642213642214,0,0,0,0,0,0
"24001",59.76,32458.896,16,-6.307246422661,-2.19312602291326,0,0,0,0,1,0
"24002",56.14,28766.733,15,-11.3748877965535,-6.05756358768407,0,0,0,0,1,0
"24003",57.83,27302.882,14,-5.08869394379959,3.01033131457071,0,0,0,0,1,0
"24004",55.14,25629.79,14,-6.1278952163365,-4.65156493169635,0,0,0,0,1,0
"24005",55.44,25838.875,13,0.81578897056901,0.544069640914032,0,0,0,0,1,0
"24006",52.83,24834.319,14,-3.88776988162217,-4.70779220779221,0,0,0,0,1,0
"24007",51.46,24292.506,13,-2.18171072055569,-2.59322354722695,0,0,0,0,1,0
"24008",52.41,25043.544,13,3.09164480601549,1.84609405363388,0,0,0,0,1,0
"24009",58.02,26448.478,12,5.60996478773131,10.7040641099027,0,0,0,0,1,0
"24010",63.69,28801.416,13,8.89630775729326,9.77249224405376,0,0,0,0,1,0
"24011",77.38,30341.473,16,5.34715723699141,21.4947401475899,0,0,0,0,1,0
"24012",69.8,31658.075,18,4.33928174812079,-9.79581287154303,0,0,0,0,1,0
"24013",52.67,31776.698,20,0.374700609560119,-24.541547277937,0,0,0,0,1,0
"24014",45.01,31278.451,21,-1.567963417722,-14.543383330169,0,0,0,0,1,0
"24015",37.53,29978.241,22,-4.15688743665727,-16.6185292157298,0,0,0,0,1,0
"24016",31.17,28764.895,24,-4.04742226203332,-16.9464428457234,0,0,0,0,1,0
"24017",32.6,28375.797,24,-1.35268354012765,4.58774462624318,0,0,0,0,1,0
"24018",36.9,27924.073,25,-1.5919341402111,13.1901840490797,0,0,0,0,1,0
"24019",44.57,28472.264,25,1.96314842752344,20.7859078590786,0,0,0,0,1,0
"24020",55.79,29271.368,24,2.80660505255219,25.1738837783262,0,0,0,0,1,0
"24021",61.66,30492.746,22,4.17260307068669,10.521598852841,0,0,0,0,1,0
"24022",76.9,34351.798,21,12.655639475697,24.7161855335712,0,0,0,0,1,0
"24023",76.25,33890.787,19,-1.34202873456582,-0.845253576072829,0,0,0,0,1,0
"24024",61.1,29731.575,19,-12.2723972152078,-19.8688524590164,0,0,0,0,1,0
"24025",59.88,28651.337,18,-3.63330230571371,-1.99672667757774,0,0,0,0,1,0
"24026",57.75,26104.326,17,-8.88967589889435,-3.55711422845692,0,0,0,0,1,0
"24027",56.78,24895.43,17,-4.63101786270981,-1.67965367965368,0,0,0,0,1,0
"24028",53.48,22993.303,16,-7.64046654345798,-5.81190560056359,0,0,0,0,1,0
"24029",51.35,22651.179,16,-1.48792889825355,-3.98279730740463,0,0,0,0,1,0
"24030",45.59,21487.877,16,-5.1357238402469,-11.2171372930867,0,0,0,0,1,0
"24031",42.73,20917.163,17,-2.65598132379481,-6.27330554946262,0,0,0,0,1,0
"24032",47.07,21332.305,16,1.98469553447568,10.1567985022233,0,0,0,0,1,0
"24033",55.66,22016.074,16,3.20532169402228,18.2494157637561,0,0,0,0,1,0
"24034",58.04,22901.809,15,4.02312873766685,4.27596119295725,0,0,0,0,1,0
"24035",58.3,24142.979,18,5.41952821281497,0.447966919365951,0,0,0,0,1,0
"24036",57.06,25728.369,19,6.56667099780851,-2.12692967409948,0,0,0,0,1,0
"24037",54.49,26586.56,20,3.33558260144669,-4.50403084472485,0,0,0,0,1,0
"24038",52.08,26809.928,21,0.840153822081528,-4.42282987704167,0,0,0,0,1,0
"24039",38.36,26772.608,21,-0.139202164213196,-26.3440860215054,0,0,0,0,1,0
"24040",25.75,25592.64,23,-4.40737039887934,-32.8727841501564,0,0,0,0,1,0
"24041",36.65,25170.063,24,-1.6511661165085,42.3300970873786,0,0,0,0,1,0
"24042",39.63,24654.602,24,-2.04791303065074,8.13096862210097,0,0,0,0,1,0
"24043",54.37,24758.774,24,0.422525579605797,37.1940449154681,0,0,0,0,1,0
"24044",58.83,26052.377,23,5.22482656047508,8.20305315431304,0,0,0,0,1,0
"24045",62.85,27006.237,21,3.66131658543096,6.83324834268231,0,0,0,0,1,0
"24046",82.9,30916.084,19,14.4775704960302,31.9013524264121,0,0,0,0,1,0
"24047",81.36,31413.167,18,1.60784593546842,-1.85765983112184,0,0,0,0,1,0
"24048",65.43,28282.886,17,-9.96486919004379,-19.5796460176991,0,0,0,0,1,0
"24049",61.66,27381.969,17,-3.18537860669522,-5.76188292832036,0,0,0,0,0,0
"24050",58.2,24686.625,16,-9.84349956717868,-5.61141745053518,0,0,0,0,0,0
"24051",69.59,23348.144,16,-5.42188735803294,19.5704467353952,0,0,0,0,0,0
"24052",61.93,22376.001,15,-4.16368427400482,-11.0073286391723,0,0,0,0,0,0
"24053",60.19,21742.538,14,-2.83099290172538,-2.8096237687712,0,0,0,0,0,0
"24054",58.96,21532.46,14,-0.966207348930476,-2.04352882538627,0,0,0,0,0,0
"24055",58.15,21664.166,14,0.611662578265567,-1.37381275440977,0,0,0,0,0,0
"24056",63.95,22913.628,13,5.76741334053662,9.97420464316424,0,0,0,0,0,0
"24057",84.45,27491.747,13,19.9798958069844,32.0562939796716,0,0,0,0,0,0
"24058",95.04,32363.849,13,17.7220530946978,12.5399644760213,0,0,0,0,0,0
"24059",130.05,36663.588,16,13.2856231037291,36.8371212121212,0,0,0,0,0,0
"24060",130.01,37719.407,18,2.87974815776349,-0.0307574009996313,0,0,0,0,0,0
"24061",86.68,37768.887,20,0.131179156660663,-33.3282055226521,0,0,0,0,0,0
"24062",72.49,37148.934,22,-1.64143836168644,-16.3705583756345,0,0,0,0,0,0
"24063",57.25,35040.788,23,-5.6748492433188,-21.0235894606153,0,0,0,0,0,0
"24064",59.54,34886.445,23,-0.440466692701091,4,0,0,0,0,0,0
"24065",71.12,36002.629,25,3.19947761945937,19.449109842123,0,0,0,0,0,0
"24066",76.68,36394.895,25,1.08954821049317,7.8177727784027,0,0,0,0,0,0
"24067",92.4,36978.823,25,1.60442281809028,20.5007824726135,0,0,0,0,0,0
"24068",95.04,36801.159,24,-0.480447958010987,2.85714285714286,0,0,0,0,0,0
"24069",135.06,36625.044,23,-0.478558297579698,42.1085858585859,0,0,0,0,0,0
"24070",144.68,38332.085,19,4.66085719924322,7.12276025470162,0,0,0,0,0,0
"24071",145.69,38848.142,19,1.34627949405831,0.698092341719651,0,0,0,0,0,0
"24072",84.89,34283.653,18,-11.7495683577351,-41.732445603679,0,0,0,0,0,0
"24073",85.91,31500.091,17,-8.1192106337093,1.20155495346919,0,0,0,0,0,0
"24074",82.72,28294.992,18,-10.1748880661964,-3.71318822023047,0,0,0,0,0,0
"24075",58.05,26733.905,16,-5.51718480782748,-29.823500967118,0,0,0,0,0,0
"24076",49.29,25047.8,15,-6.30699106621348,-15.0904392764858,0,0,0,0,0,0
"24077",49,24800.813,15,-0.986062648216614,-0.588354635828767,0,0,0,0,0,0
"24078",48.24,24433.385,15,-1.48151594869088,-1.55102040816326,0,0,0,0,0,0
"24079",46.8,24188.403,15,-1.00265272290352,-2.98507462686568,0,0,0,0,0,0
"24080",50.82,25437.971,14,5.16597974657526,8.5897435897436,0,0,0,0,0,0
"24081",59.09,29857.001,15,17.3717864526223,16.2731208185754,0,0,0,0,0,0
"24082",65.08,34264.559,16,14.7622261190935,10.1370790319851,0,0,0,0,0,0
"24083",98.08,37946.501,17,10.7456278658073,50.7068223724647,0,0,0,0,0,0
"24084",95.48,38913.187,18,2.54749706698913,-2.65089722675366,0,0,0,0,0,0
"24085",68.16,38983.752,20,0.181339554634788,-28.6133221617093,0,0,0,0,0,0
"24086",58.89,38337.383,20,-1.65804717821927,-13.6003521126761,0,0,0,0,0,0
"24087",50.22,36199.107,22,-5.57752207551569,-14.7223637289862,0,0,0,0,0,0
"24088",50.02,36094.308,23,-0.289507141709342,-0.398247710075659,0,0,0,0,0,0
"24089",55.58,37024.125,23,2.5760765381622,11.1155537784886,0,0,0,0,0,0
"24090",66.06,37383.696,23,0.971180277724331,18.8557034904642,0,0,0,0,0,0
"24091",82.46,37697.457,23,0.839299035600971,24.8259158340902,0,0,0,0,0,0
"24092",82.12,37550.248,23,-0.390501141761373,-0.412321125394117,0,0,0,0,0,0
"24093",75.95,37353.823,22,-0.52309907513794,-7.51339503166099,0,0,0,0,0,0
"24094",91.39,39133.385,21,4.76406926273652,20.329163923634,0,0,0,0,0,0
"24095",78.83,39326.463,21,0.493384357116057,-13.7432979538243,0,0,0,0,0,0
"24096",62.79,34833.175,21,-11.4256092646827,-20.3475834073322,0,0,0,0,0,0
"24097",60.56,32345.479,20,-7.141743467255,-3.55152094282529,0,0,0,0,0,0
"24098",58.94,28940.633,19,-10.526497381597,-2.67503302509908,0,0,0,0,0,0
"24099",54.26,26202.441,18,-9.46141019099341,-7.94027824906685,0,0,0,0,0,0
"24100",48.26,24954.414,18,-4.76301807148425,-11.0578695171397,0,0,0,0,0,0
"24101",47.8,24598.438,18,-1.42650514654442,-0.953170327393288,0,0,0,0,0,0
"24102",47.8,24367.32,18,-0.939563723517723,0,0,0,0,0,0,0
"24103",44.66,23976.132,17,-1.60537966423882,-6.56903765690377,0,0,0,0,0,0
"24104",51.02,25436.256,17,6.08990641192666,14.2409314823108,0,0,0,0,0,0
"24105",61.52,29856.799,17,17.3789059207456,20.5801646413171,0,0,0,0,0,0
"24106",66.47,34387.265,17,15.1739843243075,8.04616384915474,0,0,0,0,0,0
"24107",80,37716.004,17,9.68015048594298,20.3550473897999,0,0,0,0,0,0
"24108",92.33,38131.27,18,1.10103392713607,15.4125,0,0,0,0,0,0
"24109",89.24,38000.158,19,-0.34384377965904,-3.3466912162894,0,0,0,0,0,0
"24110",78.02,37940.899,19,-0.155944088443015,-12.5728372926939,0,0,0,0,0,0
"24111",54.07,36026.534,21,-5.0456500780332,-30.6972571135606,0,0,0,0,0,0
"24112",52.19,35507.431,22,-1.44089076123727,-3.47697429258369,0,0,0,0,0,0
"24113",68.16,36438.623,23,2.62252709862339,30.5997317493773,0,0,0,0,0,0
"24114",69.1,37265.681,22,2.26972901802573,1.37910798122065,0,0,0,0,0,0
"24115",82.52,37210.703,22,-0.147529841196235,19.4211287988423,0,0,0,0,0,0
"24116",74.35,37277.28,22,0.178918952431502,-9.90063015026661,0,0,0,0,0,0
"24117",78.39,37339.36,21,0.166535755827683,5.43375924680566,0,0,0,0,0,0
"24118",100.46,39044.032,19,4.56534873656109,28.1541012884296,0,0,0,0,0,0
"24119",80.54,38327.821,18,-1.83436741369333,-19.8287875771451,0,0,0,0,0,0
"24120",66.63,34443.047,18,-10.1356505500274,-17.2709212813509,0,0,0,0,0,0
"24121",62.7,31311.19,17,-9.09285697052296,-5.89824403421881,0,0,0,0,0,0
"24122",58.61,28393.045,17,-9.3198150565341,-6.52312599681021,0,0,0,0,0,0
"24123",63.59,26864.938,16,-5.38197646641986,8.49684354205768,0,0,0,0,0,0
"24124",58.95,25332.131,16,-5.70560408514621,-7.29674477119044,0,0,0,0,0,0
"24125",54.7,24633.307,15,-2.75864671629876,-7.20949957591179,0,0,0,0,0,0
"24126",54.7,24770.228,14,0.55583685941964,0,0,0,0,0,0,0
"24127",52.07,24454.766,16,-1.27355307347191,-4.80804387568556,0,0,0,0,0,0
"24128",61.24,25740.215,16,5.25643549400555,17.6109083925485,0,0,0,0,0,0
"24129",75,29976.518,15,16.4579161440571,22.4689745264533,0,0,0,0,0,0
"24130",76.44,34664.573,14,15.639091238015,1.92,0,0,0,0,0,0
"24131",91.3,37690.551,15,8.72930989226379,19.440083725798,0,0,0,0,0,0
"24132",91.04,38877.787,16,3.14995660318152,-0.284775465498347,0,0,0,0,0,0
"24133",73.19,39118.66,17,0.619564585813505,-19.6067662565905,0,0,0,0,0,0
"24134",67.13,38585.095,20,-1.36396543235377,-8.27981964749283,0,0,0,0,0,0
"24135",58.32,36180.007,22,-6.23320481652307,-13.1237896618501,0,0,0,0,0,0
"24136",58.48,35619.601,23,-1.54893834044862,0.274348422496565,0,0,0,0,0,0
"24137",66.27,36717.7,24,3.08285036657203,13.3207934336525,0,0,0,0,0,0
"24138",74.68,37400.564,24,1.85976790485243,12.6905085257281,0,0,0,0,0,0
"24139",77.13,37533.87,25,0.35642778007306,3.280664167113,0,0,0,0,0,0
"24140",71.36,37263.684,24,-0.719845835241614,-7.48087644237002,0,0,0,0,0,0
"24141",76.74,37467.853,22,0.547903422538689,7.53923766816143,0,0,0,0,0,0
"24142",100.64,39055.085,19,4.23625020627682,31.1441230127704,0,0,0,0,0,0
"24143",79.53,38141.39,19,-2.33950329387326,-20.9757551669316,0,0,0,0,0,0
"24144",66,34740.909,18,-8.91546165464866,-17.0124481327801,0,0,0,0,0,0
"24145",62.44,31569.038,18,-9.13007486361396,-5.3939393939394,0,0,0,0,0,0
"24146",59.61,28530.357,18,-9.62551028637617,-4.53235105701473,0,0,0,0,0,0
"24147",60.34,27129.762,17,-4.9091394124511,1.22462674047979,0,0,0,0,0,0
"24148",56.85,25939.517,17,-4.38722978845151,-5.78389128273119,0,0,0,0,0,0
"24149",55.41,25101.987,16,-3.2287802429012,-2.53298153034302,0,0,0,0,0,0
"24150",52.33,24701.417,15,-1.59577008784205,-5.55856343620285,0,0,0,0,0,0
"24151",49.84,24650.315,15,-0.20687881994787,-4.75826485763423,0,0,0,0,0,0
"24152",56.33,26069.702,14,5.75808868973886,13.0216693418941,0,0,0,0,0,0
"24153",78.2,30397.73,15,16.601754787991,38.8247825315107,0,0,0,0,0,0
"24154",70.44,35284.7,14,16.0767596790945,-9.92327365728901,0,0,0,0,0,0
"24155",81.47,37935.308,16,7.51206046813492,15.6587166382737,0,0,0,0,0,0
"24156",77.19,38896.092,18,2.53269065325633,-5.25346753406162,0,0,0,0,0,0
"24157",65.69,38299.971,20,-1.53259869911867,-14.8983028889753,0,0,0,0,0,0
"24158",60.69,37985.76,22,-0.820394877061384,-7.61150860100472,0,0,0,0,0,0
"24159",53.33,35923.784,23,-5.42828681063641,-12.1272038227056,0,0,0,0,0,0
"24160",52.45,35490.346,23,-1.2065488424048,-1.65010313144571,0,0,0,0,0,0
"24161",56.62,36674.903,23,3.33768794477236,7.95042897998092,0,0,0,0,0,0
"24162",60.61,37487.372,24,2.21532692260973,7.04697986577182,0,0,0,0,0,0
"24163",68.41,37441.976,23,-0.121096778936653,12.8691635043722,0,0,0,0,0,0
"24164",64.82,37190.738,23,-0.6710062524478,-5.24777079374361,0,0,0,0,0,0
"24165",71.9,37904.725,21,1.91979788085948,10.9225547670472,0,0,0,0,0,0
"24166",93.21,39564.698,20,4.37933001756377,29.6383866481224,0,0,0,0,0,0
"24167",77.21,38181.551,19,-3.49591193644394,-17.1655401780925,0,0,0,0,0,0
"24168",65.2,34773.891,19,-8.92488626247791,-15.5549799248802,0,0,0,0,0,0
"24169",62.99,31526.484,18,-9.33863570228596,-3.38957055214724,0,0,0,0,1,0
"24170",60.1,28726.304,18,-8.88199267637964,-4.5880298460073,0,0,0,0,1,0
"24171",66.23,26953.013,18,-6.17305658256628,10.1996672212978,0,0,0,0,1,0
"24172",62.02,25519.062,18,-5.32018813629481,-6.35663596557451,0,0,0,0,1,0
"24173",61,25220.997,17,-1.16800923168729,-1.6446307642696,0,0,0,0,1,0
"24174",56.08,24117.072,16,-4.3770077764967,-8.06557377049181,0,0,0,0,1,0
"24175",57.55,24557.345,16,1.82556572373297,2.62125534950071,0,0,0,0,1,0
"24176",56.51,24479.672,16,-0.316292335348151,-1.80712423979148,0,0,0,0,1,0
"24177",67.39,26616.187,16,8.72771089416559,19.2532295168997,0,0,0,0,1,0
"24178",67.84,29026.164,16,9.05455390736471,0.667754859771484,0,0,0,0,1,0
"24179",71.19,30641.82,17,5.56620571702137,4.9380896226415,0,0,0,0,1,0
"24180",65.57,31907.949,18,4.13202936379106,-7.89436718640259,0,0,0,0,1,0
"24181",63.02,31439.384,18,-1.4684898737929,-3.8889736159829,0,0,0,0,1,0
"24182",59.1,30704.044,19,-2.33891351051915,-6.22024754046335,0,0,0,0,1,0
"24183",54.6,29604.2,20,-3.58208189123231,-7.61421319796954,0,0,0,0,1,0
"24184",44.19,28133.462,20,-4.96800453989637,-19.0659340659341,0,0,0,0,1,0
"24185",46.04,27807.918,22,-1.15714162729065,4.18646752658973,0,0,0,0,1,0
"24186",53.13,28038.268,22,0.828361188349299,15.3996524761077,0,0,0,0,1,0
"24187",56.07,28290.57,22,0.899848735307044,5.53359683794466,0,0,0,0,1,0
"24188",58.78,29439.476,21,4.06109173480774,4.83324415908686,0,0,0,0,1,0
"24189",67.21,31350.618,20,6.49176636160236,14.3416127934672,0,0,0,0,1,0
"24190",88.84,34668.785,18,10.5840561101539,32.1827109061152,0,0,0,0,1,0
"24191",84.9,33628.542,17,-3.00051761260166,-4.43493921656911,0,0,0,0,1,0
"24192",64.35,30135.378,17,-10.387497620325,-24.2049469964664,0,0,0,0,1,0
"24193",60.17,28000.142,14,-7.08547939899742,-6.49572649572649,0,0,0,0,1,0
"24194",58.45,25920.301,15,-7.42796590103007,-2.85856739238823,0,0,0,0,1,0
"24195",65.65,24594.091,15,-5.11649150987868,12.3182207014542,0,0,0,0,1,0
"24196",60.95,22977.335,15,-6.57375789981423,-7.15917745620716,0,0,0,0,1,0
"24197",56.02,22685.274,14,-1.27108300418651,-8.08859721082855,0,0,0,0,1,0
"24198",52.73,21292.823,14,-6.138127315544,-5.87290253480901,0,0,0,0,1,0
"24199",55.15,21762.435,14,2.2054943113931,4.58941778873507,0,0,0,0,1,0
"24200",53.29,21622.694,13,-0.642120240680796,-3.37262012692656,0,0,0,0,1,0
"24201",56.02,22655.978,14,4.77870148835293,5.12291236629762,0,0,0,0,1,0
"24202",56.79,23252.713,14,2.63389644887544,1.37450910389146,0,0,0,0,1,0
"24203",55.95,24226.65,16,4.1884875971247,-1.47913365029054,0,0,0,0,1,0
"24204",57.01,25715.737,16,6.14648331486194,1.89454870420017,0,0,0,0,1,0
"24205",53.71,26330.993,18,2.39252719064594,-5.78845816523416,0,0,0,0,1,0
"24206",49.99,26437.557,20,0.404709385627812,-6.92608452802085,0,0,0,0,1,0
"24207",44.62,26344.995,20,-0.35011555719767,-10.7421484296859,0,0,0,0,1,0
"24208",38.26,25313.691,21,-3.91461072587032,-14.2536978933214,0,0,0,0,1,0
"24209",36.46,24635.177,22,-2.68042301693577,-4.70465237846314,0,0,0,0,1,0
"24210",44.26,24752.799,22,0.477455469469529,21.3933077345036,0,0,0,0,1,0
"24211",50.41,25086.7,22,1.34894239637304,13.8951649344781,0,0,0,0,1,0
"24212",56.18,26061.612,21,3.886170759805,11.4461416385638,0,0,0,0,1,0
"24213",63.91,28014.158,18,7.4920384817332,13.7593449626201,0,0,0,0,1,0
"24214",83.54,31475.519,17,12.3557559716769,30.7150680644657,0,0,0,0,1,0
"24215",79.49,31879.922,16,1.28481757520821,-4.84797701699786,0,0,0,0,1,0
