DateYYYYMMDD,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
20150612,30981.733,28414.589,27820.806,26979.273,27084.028,27181.534,29988.351,34993.68,40370.762,41516.622,41786.563,42431.883,40356.815,39836.367,40911.544,41487.747,42299.138,41525.748,40061.888,39399.461,38296.359,38066.676,35706.063,32323.079
20150613,30377.026,27812.623,27222.238,26191.082,25961.668,25164.488,26444.491,28976.541,32053.003,33131.612,33398.979,33648.42,32430.133,30638.285,30079.816,30302.71,31157.397,31760.08,32621.189,33214.513,33627.024,33497.669,31704.935,29350.89
20150614,28246.74,25351.199,25065.489,23576.004,23612.052,22314.943,22448.329,23871.42,26193.746,26581.584,27955.011,28596.569,28344.128,26363.316,25793.845,26137.655,26391.367,26834.186,27946.951,29344.154,30611.33,31631.216,30503.568,28270.618
20150615,25884.574,23789.149,23263.071,22836.752,23545.901,23869.981,28350.319,32995.69,38407.467,39167.758,39827.139,40506.39,37620.006,37720.099,38827.006,39683.453,40821.003,39347.19,38086.195,37782.701,37720.893,37868.317,35015.978,31899.295
20150616,29002.869,26711.443,26324.857,25435.197,25954.14,26600.559,29303.948,33458.723,39059.873,39636.248,41076.306,41089.66,38765.456,38854.869,39466.098,40052.899,41427.431,40366.041,39198.407,38127.505,37598.55,37457.057,35030.073,31925.493
20150617,29195.673,27128.125,26737.189,25797.751,26093.159,26976.165,29868.422,34347.355,39531.681,40562.028,40816.923,41243.425,39414.065,39163.383,39764.171,41003.39,41656.315,40630.675,39701.553,37817.124,37276.514,37334.214,34763.647,31633.274
20150618,29318.481,27622.606,27488.379,26287.123,26545.694,26824.571,29887.696,33859.294,39082.326,41608.134,41650.349,40937.311,38729.112,39025.512,39410.261,40356.691,41626.084,39691.183,39257.123,38183.407,37695.497,37850.406,35206.287,31971.833
20150619,28953.413,27260.9,26809.436,25797.789,25897.502,26292.604,29684.244,34350.638,38582.53,41015.174,41072.925,40355.464,37972.501,38281.754,38497.867,39512.675,40923.288,38822.54,38676.95,37217.207,36733.752,36808.605,34334.119,31456.488
20150620,29399.822,27187.291,26323.287,25514.528,25474.356,25032.068,26001.245,29046.571,30747.064,32340.928,32662.486,31611.545,30423.574,29473.067,28540.441,28922.929,30267.99,30019.749,30518.879,31823.506,31921.311,32033.969,30649.987,28222.538
20150621,26292.827,24364.373,23771.961,22876.018,23153.337,22045.507,22226.85,23333.65,24282.851,25962.393,26767.464,26489.712,26408.699,25518.659,24481.705,24617.484,25576.668,25794.191,27252.073,28342.966,29519.646,30929.054,29200.452,27163.761
20150622,25018.148,23650.339,22988.441,22724.63,23417.984,23699.336,28099.542,33173.423,37406.236,39099.552,39228.425,39118.445,37347.004,37967.147,38039.431,38597.711,39929.597,38643.264,37597.842,37771.484,36767.385,36757.251,34397.301,31358.074
20150623,27856.7,26164.432,25553.243,25209.098,25481.255,25722.289,29175.19,34016.115,37830.674,40037.59,40153.019,40339.774,38363.402,38397.143,38823.479,39402.304,40378.605,38587.946,37819.173,37178.968,36169.208,36253.048,34063.936,30862.375
20150624,28676.224,26940.237,26280.767,25933.847,26078.912,26228.29,29614.769,33611.83,38436.031,40303.466,40240.348,39954.562,38588.66,38864.341,39137.364,39882.672,40833.357,39143.243,37399.267,38166.383,36949.887,37289.658,34354.563,31529.697
20150625,28802.111,27215.798,26293.236,26047.697,26151.08,26316.09,29591.847,33521.28,38378.483,40062.897,40612.798,39979.197,38131.658,38351.406,38479.764,39396.246,40824.621,39574.597,38067.564,38464.476,37176.953,37456.74,35157.022,32023.9
20150626,28795.05,27441.468,26582.525,26241.824,26286.093,26547.413,29341.973,33601.336,38121.421,39982.672,40617.4,40618.045,39034.808,38509.468,38588.842,39174.799,40355.162,39125.365,37765.078,38026.637,36271.701,36973.447,34282.663,31548.2
20150627,29112.724,27374.908,26661.884,25665.881,25280.591,24989.642,25870.935,28267.124,30625.724,32084.374,32818.487,32520.617,31707.966,30481.485,29274.14,29232.78,30479.58,30689.645,31315.824,32900.985,32535.66,32968.47,31214.577,28554.63
20150628,26895.422,25022.251,23857.527,23291.049,22841.724,22693.686,21996.095,24002.963,25049.668,26014.96,27102.996,27364.986,27463.717,26479.997,25407.679,25514.225,26470.635,26513.79,27810.004,29922.863,30232.082,31474.491,30713.825,28343.052
20150629,25886.415,24339.895,23667.662,23486.088,23704.529,24320.024,27935.918,33843.535,37674.816,39639.985,40394.9,40294.85,39357.305,39516.701,39473.56,40010.073,41271.342,39885.073,38690.77,38895.072,37958.776,38201.264,35540.38,32513.365
20150630,29716.05,27886.444,27063.602,26747.663,26762.277,27009.873,29711.119,35389.688,39231.499,41220.861,42217.275,41793.05,40634.805,40433.671,40589.176,41897.557,42555.964,41261.09,40220.317,39845.139,39028.818,38846.376,36230.444,33184.515
20150701,30081.541,28084.048,27313.234,26756.662,26813.109,27237.984,30551.408,35445.222,39387.326,41680.221,42245.37,41414.536,40334.743,40130.55,40861.797,41542.449,41858.989,41119.235,40474.384,40176.085,39207.261,39206.239,36527.983,33376.033
20150702,30790.64,28758.904,27648.411,27200.487,27161.38,27357.991,30044.72,34813.792,39749.269,41999.554,42536.633,41664.33,40741.367,40300.727,41324.843,42112.048,42782.195,42179.888,41128.868,41148.579,40093.491,40464.761,37862.4,34684.545
20150703,31506.409,29500.313,28538.134,27952.111,27771.787,28108.244,30447.231,35149.124,40218.854,42531.624,43042.932,43474.472,42116.517,41455.273,42436.242,43087.149,43255.788,42478.37,41337.064,40920.289,40328.133,39486.132,38554.592,34831.634
20150704,32443.512,30449.722,29060.127,28166.532,27768.45,27503.312,27855.617,30541.99,33212.343,34702.766,34778.643,34541.82,33915.445,32592.986,32025.552,32355.83,32888.104,34156.844,35112.72,36361.78,35429.7,35549.077,33960.014,31688.674
20150705,29305.796,27321.204,26140.115,25395.347,25127.62,24733.824,24525.6,25372.913,27136.697,28311.66,28660.304,29456.613,29818.468,28709.36,28155.287,28347.848,28514.622,29843.252,31370.103,33406.366,34261.397,35117.561,33519.453,31350.628
20150706,28564.558,26644.855,25747.243,25182.526,25394.623,26149.79,29725.894,34788.094,40410.661,42515.719,42883.177,43538.664,42324.765,42224.94,43336.718,43868.5,43678.535,43563.728,42831.884,42739.986,42038.448,42190.278,38310.6,36330.222
20150707,33173.744,31188.83,30181.885,29471.419,29501.856,29717.544,32479.672,36712.7,42119.786,44289.847,44794.328,45056.152,43596.857,43276.203,44491.135,45605.385,44886.499,44790.892,43998.682,44181.814,43530.93,43138.308,39437.682,36412.914
20150708,33720.552,32159.544,31121.731,30642.921,30540.785,30772.13,33073.955,37630.36,42238.002,44133.7,44928.326,45213.13,44676.84,44485.076,45040.188,45063.391,45676.294,45459.423,44815.621,44442.357,43465.69,42283.803,40410.15,37654.105
20150709,34903.846,32964.616,32028.973,31516.837,31575.492,31740.96,33732.693,38241.008,43090.02,44946.12,44674.938,45619.054,44087.945,44136.974,45341.975,45448.328,45437.96,44919.662,44578.996,44226.035,43468.473,43080.56,40773.606,37759.382
20150710,34253.352,32498.777,31331.975,30866.778,30898.452,31452.34,33716.09,37385.018,42726.398,44516.118,44449.855,44625.29,43301.219,43166.71,43727.576,44339.986,44655.93,44370.943,44310.344,43006.878,42368.952,41914.018,39938.314,36258.283
20150711,31519.455,30015.821,28244.761,27498.026,27244.356,27371.277,27735.514,29944.409,32489.707,33768.05,33830.663,33383.628,32551.843,31521.198,30963.072,31026.977,31608.764,32590.21,33623.979,34998.468,34869.962,35169.538,33275.757,30226.839
20150712,29323.622,27751.699,26223.431,25517.854,25265.694,25132.45,24672.424,25398.183,26763.241,28218.292,28935.764,29139.191,29207.982,28364.226,28067.835,28070.809,28574.807,29373.972,30935.814,32634.702,33666.019,34687.657,33219.032,30455.933
20150713,28571.295,27378.936,25982.941,25520.915,25805.4,27283.512,30495.121,35039.117,41020.464,43220.281,43374.165,43589.01,42482.748,42529.223,43571.601,43869.659,44229.072,43799.058,43402.371,41450.242,41287.644,41746.939,38279.813,35375.244
20150714,33166.91,31543.761,30105.677,29536.622,29527.172,30548.731,32742.795,37315.802,42297.031,44113.576,44806.024,45053.73,43746.634,43744.404,45003.944,45203.197,45073.323,44594.233,44005.439,42303.856,42252.076,42741.305,39944.806,36267.279
20150715,34738.959,32618.068,31645.056,31101.468,30807.66,31883.496,33842.611,38050.013,43473.761,45374.278,46352.532,46682.764,45365.055,45485.475,46533.603,46305.488,46560.684,46237.829,45122.825,44383.486,43166.361,43799.327,41343.799,37541.854
20150716,35690.252,33428.808,31856.734,31509.842,31278.126,32172.362,34355.068,38716.44,43765.116,45686.005,46619.481,47055.521,45674.097,45799.727,46544.182,46228.034,46885.563,46345.687,45473.854,45130.187,44482.666,44317.219,42089.446,39193.857
20150717,35893.52,33835.678,32353.505,31803.758,31824.565,32686.773,34364.786,39147.762,44019.568,46271.918,47351.308,47861.443,46871.088,46266.08,47428.752,46992.945,46984.504,46631.562,45743.518,45312.212,44217.615,44268.336,41563.754,38623.066
20150718,35161.731,33157.953,31808.595,31354.032,30903.936,30458.036,30557.726,32841.833,35355.103,37063.726,37591.835,37802.698,36922.755,36404.505,36080.248,35486.267,36134.824,37109.924,38432.649,39593.909,38183.702,38015.613,37329.046,34777.724
20150719,31750.608,29772.469,28529.255,27797.032,27385.061,26786.913,25873.624,26436.398,28093.26,29938.009,30835.876,31214.598,31499.889,31117.001,30927.922,30371.329,30787.835,31951.873,33558.486,35601.176,36084.426,37353.198,36086.596,34168.752
20150720,30886.07,28861.038,27991.033,27553.863,27640.253,28575.439,31884.679,36744.562,43095.17,45289.356,45994.422,47101.701,45815.991,46114.649,47044.071,46443.107,47029.142,46440.736,45244.357,44060.793,43501.707,43299.689,40843.587,37500.375
20150721,34850.937,33071.593,31913.589,31177.955,31216.646,32115.198,33882.399,38158.512,43816.16,46094.886,46829.755,47325.98,46132.26,46680.414,47221.688,46648.025,46994.592,46633.795,45923.373,44721.974,44104.693,44217.891,41293.063,38313.02
20150722,35837.708,34321.485,33469.847,32326.686,32263.026,33290.211,35176.031,39435.463,43916.797,46545.317,47932.707,48327.23,47047.353,48507.462,47529.908,48053.721,47973.291,47481.734,46131.383,45087.768,44600.614,44450.371,42274.102,39655.297
20150723,37388.968,35070.49,33568.394,32744.132,32614.89,33432.503,35125.042,40061.417,45546.189,47711.855,48047.743,48965.305,47421.672,45431.944,47646.349,48031.955,48706.256,48195.818,47221.693,45706.884,45079.613,44933.775,41826.364,38935.969
20150724,35429.682,33352.673,32195.022,31205.023,31083.035,31811.799,34417.159,38631.063,43552.627,46185.363,45925.04,47170.389,44819.397,44928.832,46060.567,45369.739,45702.364,45207.78,44602.675,43353.04,41828.427,42768.257,40131.79,37197.459
20150725,33854.475,31911.907,30726.46,29819.664,29441.858,29220.438,28916.437,30910.903,34165.015,35844.1,35624.788,36109.263,35042.343,34042.128,33412.489,33235.688,33453.26,34366.837,35842.857,37291.257,36935.946,36793.658,35030.321,32388.458
20150726,30054.853,28216.086,27001.027,26264.113,25918.926,25676.929,24877.053,25245.558,27267.613,28871.284,29178.559,30241.261,30388.881,29384.294,29151.575,29032.401,29380.11,29958.965,31348.336,32818.595,33374.806,34667.991,33116.214,30898.847
20150727,28843.199,27082.199,26081.451,25684.992,26008.727,27161.665,30263.574,34167.052,39903.188,43106.382,42631.758,43921.258,41502.493,41371.383,43325.268,42931.96,43297.56,43086.198,42206.902,40933.673,40005.328,40957.587,37985.038,34759.303
20150728,32448.881,30649.588,29861.976,29373.379,29430.539,30190.875,32120.737,36058.089,41619.415,43632.197,44040.273,45107.281,42752.899,42529.38,43730.509,44040.475,44273.996,43639.68,42845.695,41504.821,40215.097,41251.952,38007.3,35352.395
20150729,33628.915,31797.852,30705.578,30151.545,30102.438,30991.954,32737.378,37015.387,42344.544,44116.704,44648.802,45060.92,43121.862,43389.384,44087.124,44319.277,44696.679,44073.138,42847.075,41815.401,40297.298,40622.378,37544.448,34822.889
20150730,32941.537,31036.369,30095.739,29457.919,28948.179,29758.507,31708.062,36396.743,41331.314,43258.204,43393.966,44418.886,42460.882,42297.907,43255.864,43271.811,43284.435,43438.402,42403.994,41156.823,39994.025,40702.582,37740.495,35049.254
20150731,32187.573,29929.591,29209.976,28599.975,28587.873,29237.767,31404.045,35212.941,40328.844,42571.832,42471.692,43356.582,40958.61,41385.36,41946.98,41560.64,41808.679,41452.245,41210.901,40279.968,38735.559,38942.997,36229.064,33265.143
20150801,31233.843,29633.017,28421.911,27389.534,26992.065,27110.961,26537.928,28258.621,30388.898,32573.923,32360.005,32643.102,31910.544,30856.327,30380.08,30205.617,30283.986,31171.254,32175.914,33106.332,33900.108,33892.824,31790.732,29698.658
20150802,28761.628,27039.217,25756.884,25091.286,24771.926,24709.843,23516.765,24689.803,25502.57,26910.473,26661.623,27466.106,27621.025,27006.293,26918.249,26812.002,26815.858,27382.95,28735.43,30357.153,32444.487,33150.943,31611.889,29547.825
20150803,27464.59,25843.009,24746.124,24315.309,24329.995,25412.458,27284.239,30766.698,35376.648,37022.205,37414.646,38563.914,37352.413,38168.299,38829.029,38330.965,38744.714,39124.808,38710.712,38452.542,38219.646,38341.345,35189.589,32441.653
20150804,29912.806,28184.116,27191.64,26715.951,26633.426,27096.433,28828.618,32247.445,36071.835,38035.84,38646.283,38921.169,38256.048,38897.896,39592.639,38901.685,39219.574,39098.478,38670.906,37725.07,37877.67,38121.9,34853.975,32060.607
20150805,29175.681,27510.019,26570.703,26015.292,26010.365,26911.024,28117.179,32303.946,36124.695,37863.608,38474.153,38945.862,38187.468,38639.138,38938.289,38709.9,39451.622,38469.884,38625.853,37993.322,38312.483,37828.357,34805.995,32020.273
20150806,30635.978,29374.976,28543.242,28002.183,27933.533,28851.427,29776.264,33270.91,37369.68,39527.023,40063.121,40297.66,40238.554,39513.944,40542.114,40144.725,40984.6,40806.235,40649.541,39851.624,39493.599,39853.339,36810.57,34191.435
20150807,30763.735,29017.718,28471.944,27823.747,27436.411,28232.385,29202.054,32848.274,36630.086,38484.075,38897.759,38920.457,38780.927,38603.173,38563.604,38699.108,39737.933,39576.605,39597.242,38802.015,38700.892,38299.398,35803.298,32971.493
20150808,30642.441,28578.106,27610.662,25976.221,25491.884,25493.348,25021.813,27252.661,29515.684,31375.372,31883.532,32061.761,31803.952,31508.802,31057.233,30412.158,31184.144,32217.789,33407.76,33918.714,33513.179,34477.895,32047.125,29643.558
20150809,27101.034,26044.729,25055.179,24187.537,23094.016,22825.557,22117.054,22534.653,23941.441,25639.329,26044.824,26949.153,27289.755,26571.35,26244.867,25688.551,26955.963,27215.437,28705.899,30177.436,30993.689,32512.287,30330.774,28707.126
20150810,25649.845,24724.236,23748.393,22612.379,22583.647,23314.524,24000.422,26968.658,30205.142,31536.969,31924.786,32018.778,32476.021,32420.395,32615.132,32120.962,33030.063,33514.603,34183.567,34710.108,34474.634,35497.637,32172.65,30171.417
20150811,26498.439,25428.11,24421.855,23419.708,23279.224,23936.398,25000.355,27087.715,29402.152,31383.042,32072.934,31506.55,32234.933,31953.087,32711.989,32839.075,32878.897,33418.233,34138.347,33908.419,34783.769,35159.117,30938.417,28103.121
20150812,26308.976,25302.036,23508.122,22822.562,22627.343,23475.978,24317.782,27273.433,29318.94,31352.897,31831.836,31395.966,31182.276,31392.58,32269.493,31733.383,32145.339,32734.529,33268.374,33174.987,34543.758,34533.268,30411.506,28234.225
20150813,25893.038,25039.751,24026.091,23367.645,23201.501,23930.49,24468.178,26463.951,28496.41,29859.764,31169.262,30584.187,31451.104,30841.806,30675.088,30862.07,31397.503,31030.25,31477.925,32066.732,32640.895,32538.386,29268.797,26485.616
20150814,24624.981,23431.806,22503.189,21966.277,21719.744,22110.383,22670.794,24526.019,27520.021,28784.849,29123.085,29272.931,29038.465,28562.027,28313.361,28513.643,29107.06,29796.648,30402.261,30606.386,31498.374,31249.715,28238.817,26236.674
20150815,24732.677,22585.1,21654.709,20980.849,20813.649,20830.743,19997.878,21352.645,22249.234,23324.677,23658.803,23756.449,23634.901,22548.411,21701.371,21524.429,22104.032,22936.395,24450.58,26102.4,27791.65,28487.726,26155.263,24115.834
20150816,24024.123,22311.956,21955.896,20931.61,20835.979,20587.471,20024.059,20600.27,21627.138,22903.659,23323.78,23496.501,23566.666,23163.504,22592.382,22311.084,22849.708,23531.23,24856.161,26177.063,28844.458,28917.559,26959.365,24862.835
20150817,23305.2,21796.842,21054.972,20732.186,20679.111,21048.904,22162.563,24532.794,28367.821,29325.965,30094.229,30217.666,30123.99,29802.292,29041.809,29672.342,29518.102,30756.798,31364.437,31748.634,33066.832,32259.616,29660.551,26828.006
20150818,24844.394,22669.61,21803.058,21495.439,21387.604,22202.534,23279.15,25765.44,29508.312,31099.866,31644.395,31686.154,31280.364,31057.889,29963.772,31030.31,30743.296,31864.334,32119.572,32326.511,32004.977,31760.563,29086.648,26823.67
20150819,24572.888,22401.074,21660.861,21531.054,21254.071,21860.877,23087.057,25429.557,28974.359,30458.067,31298.245,30502.792,29513.226,30350.387,29352.882,30250.702,30045.781,31571.001,31303.461,32059.896,32618.032,31564.127,28676.162,25883.798
20150820,25100.649,22677.934,21919.239,21577.719,21594.65,22499.054,23374.09,25522.322,28740.733,30492.494,30177.314,30059.657,30399.404,30132.85,29144.969,29466.843,30217.127,31320.691,31406.427,33002.711,34168.012,32577.796,29834.87,27065.67
20150821,24627.87,22530.819,21652.087,21643.52,21592.64,22489.826,23265.99,25681.039,28898.222,29869.641,29661.269,29087.589,28961.546,28491.444,28064.427,28309.78,29017.514,30178.276,30912.461,32046.718,33253.674,31716.174,28913.324,26138.625
20150822,26258.432,23899.018,22951.911,23108.347,22208.22,22805.694,23184.475,24384.463,25821.202,27558.875,27633.377,26269.872,25935.812,26604.699,25378.626,25112.042,25659.111,26879.348,27874.145,29262.277,30069.627,29930.478,27866.744,25664.559
20150823,24483.098,21941.71,21237.305,20683.149,20446.581,20620.532,20069.045,19983.635,21342.203,22841.273,23382.42,23032.065,23096.923,22428.279,21120.09,21586.691,21998.238,23145.967,24259.244,26429.988,28731.901,28500.544,26616.982,24406.862
20150824,24289.063,22396.246,22560.996,22178.39,21982.625,23987.12,25386.168,28315.684,32643.762,34359.51,34640.709,34494.357,33523.69,33249.496,32412.143,34237.898,34119.355,34582.512,34325.566,35313.527,37077.256,36153.633,33021.583,30003.406
20150825,26761.689,24826.24,24767.407,24299.977,24445.113,26040.253,27507.113,30599.418,34787.399,36555.611,36973.264,36323.711,34467.497,34072.168,35247.346,35780.133,36027.162,36784.12,36046.068,36261.668,37742.936,35558.821,32343.88,28904.501
20150826,26596.833,25332.882,25365.508,24607.736,24911.25,25775.106,28030.484,31383.721,36305.019,38011.843,37931.227,36576.152,35211.738,34911.728,35882.565,36439.755,36693.137,36960.901,36747.711,36580.571,38903.735,36044.377,31962.001,29011.73
20150827,26251.419,25410.878,25339.213,23718.934,23776.169,25245.237,27745.033,31280.549,36442.434,38015.068,38370.792,36905.872,35033.442,34546.382,35760.719,36308.523,36645.582,37228.321,36900.214,36993.057,39206.95,36337.857,32584.591,30185.321
20150828,27863.178,26989.487,26078.905,24884.311,24731.918,25451.458,28506.366,31852.877,36415.929,38116.264,38331.678,37014.171,35970.507,35595.842,36761.072,37227.963,37758.389,37833.363,37872.539,38028.515,39243.085,37453.29,33964.589,30805.059
20150829,28824.572,28035.206,25916.957,25259.969,25530.165,26112.903,26291.757,27861.945,30001.679,31491.605,31679.191,30556.968,30104.267,29197.553,29650.176,29687.292,30336.334,31191.425,32646.017,33922.038,36269.927,34633.444,31014.686,28498.35
20150830,27133.578,26032.708,25001.576,24390.454,23995.355,25038.159,23684.168,24090.376,25297.1,26549.794,27129.538,26503.048,26762.407,26006.963,25440.896,26103.241,26846.981,27686.152,29215.819,31064.888,34052.923,32329.18,29403.189,27387.428
20150831,26762.925,25532.024,24477.338,23898.078,24276.101,26069.873,28364.576,32425.731,36888.894,38929.964,39429.026,38438.151,37748.349,37727.404,38266.468,39073.098,39501.19,38828.573,38561.197,38418.682,40039.845,37957.473,34449.035,31616.939
20150901,29750.708,28563.851,27068.86,26913.199,26817.404,28191.394,30845.51,34600.821,39538.399,40918.004,41859.58,41696.625,41033.917,40728.727,40751.959,40926.028,41111.029,41107.999,40831.222,40954.163,41150.016,38367.69,35227.927,32824.143
20150902,31005.549,29457.774,28247.174,27944.63,27990.979,28818.24,32275.344,35738.676,40311.027,42014.805,42341.195,42906.803,41252.721,41052.495,40950.635,41208.263,41722.744,41352.449,41164.35,41539.079,41740.933,38523.604,35275.172,32736.644
20150903,30690.666,28492.14,27467.957,27247.47,27484.501,28387.796,31070.805,34656.467,40341.967,41824.763,41696.687,41828.833,40722.548,40390.653,40513.098,40411.122,40902.741,40761.248,39716.58,41260.77,41450.176,38092.339,35363.997,32093.119
20150904,30531.073,27860.858,27478.722,27562.461,27245.087,28421.788,30442.83,34272.925,39700.975,41095.516,41190.877,41255.899,40416.988,40119.179,39998.221,40029.932,40470.041,40290.398,39783.15,40612.568,40544.746,37472.206,34055.864,31087.408
20150905,29431.545,27213.141,26569.341,26530.419,25714.803,25833.979,26365.105,28391.178,30898.61,32549.219,32587.437,32693.562,31553.503,31398.699,30244.466,29999.934,30698.886,31988.014,33130.415,35288.4,35849.672,33100.925,30507.611,28346.468
20150906,26795.407,24494.748,23582.015,23138.901,22958.494,23132.32,23372.373,23692.522,25075.839,26327.122,26641.316,26925.345,27328.656,26129.827,25159.195,25270.103,25786.774,27052.038,28385.971,31688.067,33399.024,31605.957,29122.979,26951.889
20150907,25367.299,23505.666,22932.221,22792.455,23299.361,24662.952,28866.702,32464.93,37146.498,39167.627,38597.247,39525.596,37798.46,37922.352,38026.251,38508.364,39161.074,39300.774,38885.169,39835.544,40026.32,37180.811,33487.71,30400.95
20150908,28825.641,26572.514,25715.632,25630.965,25797.005,26890.12,31427.893,34856.882,39021.246,40439.708,40255.351,40816.219,39214.645,39034.153,39896.877,39691.835,40163.732,40441.086,39422.966,40051.177,40161.488,37078.282,33972.21,30804.584
20150909,29040.068,26865.242,26185.259,26024.51,26202.227,27180.124,31446.474,35034.043,39133.566,40738.234,40304.691,40898.062,39269.994,38809.1,39557.989,39180.304,39706.538,39102.562,38325.176,39912.45,41160.891,37081.799,34052.921,31178.862
20150910,28463.588,26564.745,25924.81,25597.933,25741.467,26901.568,30756.384,34649.864,38800.835,39985.16,40121.584,40785.608,38443.921,38087.081,39242.327,39023.566,39511.238,38633.835,37930.459,39699.743,40630.932,36883.446,33846.202,31062.573
20150911,28187.134,26439.7,25747.515,25418.598,25540.831,26743.961,30645.366,34595.331,38377.714,39701.984,39779.38,40108.325,37901.713,37470.636,38156.484,37784.538,38462.832,38676.006,37850.071,39682.907,40192.535,36725.096,33715.544,30262.963
20150912,28324.457,25989.968,25204.815,24627.422,24456.176,25143.464,27613.1,29509.263,31735.615,32532.735,32743.879,31799.047,30205.995,29281.372,28813.682,28598.702,29263.572,30939.327,31338.651,34692.564,35092.785,32375.681,30083.375,27218.533
20150913,26314.46,24050.104,23289.197,23090.88,22455.222,22770.28,23850.544,23570.526,24982.364,25934.901,26775.448,26782.041,26456.705,25598.493,25205.378,24892.239,25460.807,26933.112,27587.168,31224.601,33094.013,31560.181,29178.201,26589.691
20150914,24173.779,22657.572,22214.432,22361.883,22216.241,23894.038,28323.648,32210.747,36931.78,37875.814,38578.823,38255.533,36252.966,36623.306,38160.997,37939.795,38442.014,37701.443,37116.384,39222.251,39843.784,37057.488,33480.042,30089.098
20150915,28141.832,26477.842,25975.075,25281.632,25411.544,26951.179,30467.437,34364.763,38761.563,39292.36,40284.472,40127.895,38302.77,37453.311,38604.953,39627.059,39926.644,39414.324,39023.099,40315.374,41606.126,36521.799,33418.74,30678.098
20150916,28560.108,27054.61,26332.699,26015.572,26059.234,27233.439,31332.226,34965.512,39961.266,40444.144,41474.618,41198.049,38851.456,38591.701,39667.384,40391.031,40693.668,39428.66,39595.995,41601.806,42334.54,38196.415,34236.47,31429.115
20150917,29152.007,27682.952,26856.19,26507.266,26424.874,27322.223,31812.159,36088.698,40788.165,41665.052,42734.636,42486.269,40459.006,39976.591,40951.833,41425.025,42036.664,41450.179,41460.693,42733.033,43061.398,39735.235,35389.557,32097.762
20150918,29215.896,27763.598,27023.477,26598.705,26544.227,27496.305,30770.894,34939.672,39955.899,41297.595,41550.969,41477.567,38988.083,38387.338,39365.583,39928.192,40376.413,39751.185,40636.906,42507.019,43410.774,37621.367,34627.512,31071.867
20150919,28952.415,27436.543,26656.217,26000.029,25832.594,26183.149,27809.928,29630.536,31816.708,33178.89,33705.413,32979.413,31543.003,30224.5,29380.091,29426.114,30124.014,31325.246,33271.667,35763.544,36475.036,32780.198,31131.229,27671.445
20150920,25271.183,23843.827,22947.749,22565.995,22412.908,22476.65,23219.135,23116.731,24445.177,25674.226,26813.444,27007.953,26703.838,25533.803,25132.087,25017.804,25446.257,26099.073,28954.704,31820.431,33714.412,30284.669,29267.085,25821.184
20150921,24056.853,22905.73,22360.817,22112.876,22521.39,24001.066,28855.442,32920.73,37335.023,38619.071,38406.516,38016.877,36206.669,36603.995,37149.126,37845.857,38342.256,38021.407,39393.314,41208.879,41299.712,36512.681,33364.846,29761.944
20150922,27752.295,26511.17,25772.261,25398.227,25548.434,26646.452,31196.543,34547.602,38805.763,39747.733,39444.079,39134.659,36882.874,37200.459,38725.176,38518.939,39275.39,38743.29,40082.997,42829.781,42023.112,36625.875,33657.049,30057.572
20150923,27627.969,26209.321,25533.542,25185.895,25337.303,26429.317,31456.595,35375.112,39821.569,40799.478,39922.728,39643.777,38123.355,37733.659,39348.155,38923.913,39505.933,39221.465,38559.48,41661.425,40908.084,35853.084,33080.54,29659.809
20150924,27738.617,26322.072,25576.507,25250.102,25326.114,26383.343,31312.287,35620.563,40147.541,41325.832,40339.93,40294.721,38398.512,37504.614,38972.223,39050.677,39813.688,39123.491,38268.275,41108.042,40053.192,36252.637,32977.281,29840.587
20150925,27615.886,25987.48,25351.341,25011.991,25034.764,26018.325,30870.315,35052.392,39129.53,40095.146,39260.84,39073.753,37508.603,36372.763,37780.949,37705.255,38141.261,37818.599,37285.202,40509.715,39130.564,36262.563,33614.45,29951.512
20150926,27145.549,25475.023,24671.101,24251.968,24023.679,24352.049,26866.458,28824.609,30724.993,31694.478,31372.791,30504.185,29083.517,27590.553,27888.53,27727.02,28468.745,29467.713,30670.533,34776.341,33809.828,30736.763,29113.027,25782.671
20150927,24537.699,22958.597,22162.771,21752.569,21694.636,22262.76,23523.85,23387.333,24436.188,25699.729,26306.684,26280.868,26036.837,24662.127,24646.336,24179.399,24499.23,25401.66,27411.621,31448.241,31817.759,29403.829,28065.984,24795.85
20150928,23298.577,21976.22,21361.702,21245.924,21684.111,23098.264,29322.986,33371.649,37262.631,38361.346,37888.144,37861.253,36093.534,35717.658,37564.601,37550.241,37894.033,37742.734,38321.112,40633.575,39543.092,36592.923,33098.504,29220.272
20150929,26289.769,24757.64,24194.734,23826.675,24032.548,25196.773,30220.951,34558.028,39046.017,39510.02,39229.003,39102.48,36835.796,36870.423,38017.42,37462.485,37734.391,37670.389,38250.189,40302.227,39059.575,36184.604,32886.933,29529.167
20150930,26690.61,25113.615,24759.684,24289.404,24495.358,25359.382,30620.323,35416.665,40242.34,40474.073,39845.212,39795.382,37437.6,36896.344,38453.478,38425.965,38256.58,38281.196,37214.653,40108.93,38497.318,36338.096,32624.145,28801.097
20151001,26600.027,25204.485,24735.266,24382.21,24605.099,25744.282,30094.975,35049.521,39410.333,39327.391,38836.43,38582.339,36480.939,35753.128,37231.968,37136.794,36985.389,37030.033,37381.544,40287.576,38242.435,36182.972,31892.353,28973.364
